CustomerID,Recency,Frequency,Monetary,R_Score,F_Score,M_Score,RFM_Score,Segment,Region,Manager,Returned
TC-20980,400,12,19052.218,1,3,4,8,Loyal,East,Chuck Magee,true
TC-20980,400,12,19052.218,1,3,4,8,Loyal,Central,Kelly Williams,true
TC-21145,107,4,1038.26,2,1,1,4,Dormant,East,Chuck Magee,false
TC-21295,28,16,4266.812,4,4,4,12,Champions,South,Cassandra Brandow,true
TC-21295,28,16,4266.812,4,4,4,12,Champions,West,Anna Andreadi,true
TC-21295,28,16,4266.812,4,4,4,12,Champions,East,Chuck Magee,true
TC-21295,28,16,4266.812,4,4,4,12,Champions,Central,Kelly Williams,true
TC-21475,154,11,1244.976,2,2,2,6,Potential,West,Anna Andreadi,false
TC-21475,154,11,1244.976,2,2,2,6,Potential,South,Cassandra Brandow,false
TC-21475,154,11,1244.976,2,2,2,6,Potential,East,Chuck Magee,false
TC-21475,154,11,1244.976,2,2,2,6,Potential,Central,Kelly Williams,false
TC-21535,5,10,742.558,4,2,1,7,Loyal,West,Anna Andreadi,true
TC-21535,5,10,742.558,4,2,1,7,Loyal,East,Chuck Magee,true
TC-21535,5,10,742.558,4,2,1,7,Loyal,South,Cassandra Brandow,true
TD-20995,38,16,1434.548,3,4,2,9,Loyal,West,Anna Andreadi,false
TD-20995,38,16,1434.548,3,4,2,9,Loyal,East,Chuck Magee,false
TD-20995,38,16,1434.548,3,4,2,9,Loyal,Central,Kelly Williams,false
TD-20995,38,16,1434.548,3,4,2,9,Loyal,South,Cassandra Brandow,false
TG-21310,338,9,3058.3720000000003,1,2,3,6,Potential,South,Cassandra Brandow,false
TG-21310,338,9,3058.3720000000003,1,2,3,6,Potential,West,Anna Andreadi,false
TG-21310,338,9,3058.3720000000003,1,2,3,6,Potential,East,Chuck Magee,false
TG-21640,115,10,2074.661,2,2,2,6,Potential,South,Cassandra Brandow,false
TG-21640,115,10,2074.661,2,2,2,6,Potential,West,Anna Andreadi,false
TG-21640,115,10,2074.661,2,2,2,6,Potential,Central,Kelly Williams,false
TH-21100,345,7,2422.824,1,1,3,5,Potential,West,Anna Andreadi,false
TH-21100,345,7,2422.824,1,1,3,5,Potential,South,Cassandra Brandow,false
TH-21100,345,7,2422.824,1,1,3,5,Potential,East,Chuck Magee,false
TH-21115,59,9,2942.772,3,2,3,8,Loyal,East,Chuck Magee,false
TH-21115,59,9,2942.772,3,2,3,8,Loyal,Central,Kelly Williams,false
TH-21235,118,13,1022.201,2,3,1,6,Potential,East,Chuck Magee,false
TH-21235,118,13,1022.201,2,3,1,6,Potential,West,Anna Andreadi,false
TH-21235,118,13,1022.201,2,3,1,6,Potential,Central,Kelly Williams,false
TH-21550,73,13,4234.096,3,3,4,10,Champions,Central,Kelly Williams,false
TH-21550,73,13,4234.096,3,3,4,10,Champions,East,Chuck Magee,false
TH-21550,73,13,4234.096,3,3,4,10,Champions,South,Cassandra Brandow,false
TM-21010,104,19,2955.2259999999997,2,4,3,9,Loyal,East,Chuck Magee,false
TM-21010,104,19,2955.2259999999997,2,4,3,9,Loyal,Central,Kelly Williams,false
TM-21010,104,19,2955.2259999999997,2,4,3,9,Loyal,West,Anna Andreadi,false
TM-21010,104,19,2955.2259999999997,2,4,3,9,Loyal,South,Cassandra Brandow,false
TM-21490,131,4,1094.6779999999999,2,1,1,4,Dormant,East,Chuck Magee,false
TM-21490,131,4,1094.6779999999999,2,1,1,4,Dormant,Central,Kelly Williams,false
TM-21490,131,4,1094.6779999999999,2,1,1,4,Dormant,West,Anna Andreadi,false
TN-21040,91,12,3130.221,2,3,3,8,Loyal,West,Anna Andreadi,true
TN-21040,91,12,3130.221,2,3,3,8,Loyal,Central,Kelly Williams,true
TN-21040,91,12,3130.221,2,3,3,8,Loyal,East,Chuck Magee,true
TN-21040,91,12,3130.221,2,3,3,8,Loyal,South,Cassandra Brandow,true
TP-21130,9,16,4454.0560000000005,4,4,4,12,Champions,South,Cassandra Brandow,false
TP-21130,9,16,4454.0560000000005,4,4,4,12,Champions,Central,Kelly Williams,false
TP-21130,9,16,4454.0560000000005,4,4,4,12,Champions,East,Chuck Magee,false
TP-21130,9,16,4454.0560000000005,4,4,4,12,Champions,West,Anna Andreadi,false
TP-21415,105,10,5329.0048,2,2,4,8,Loyal,West,Anna Andreadi,false
TP-21415,105,10,5329.0048,2,2,4,8,Loyal,Central,Kelly Williams,false
TP-21415,105,10,5329.0048,2,2,4,8,Loyal,East,Chuck Magee,false
TP-21565,351,10,1936.6399999999999,1,2,2,5,Potential,West,Anna Andreadi,false
TP-21565,351,10,1936.6399999999999,1,2,2,5,Potential,Central,Kelly Williams,false
TR-21325,194,7,675.942,1,1,1,3,Dormant,East,Chuck Magee,false
TR-21325,194,7,675.942,1,1,1,3,Dormant,South,Cassandra Brandow,false
TR-21325,194,7,675.942,1,1,1,3,Dormant,West,Anna Andreadi,false
TR-21325,194,7,675.942,1,1,1,3,Dormant,Central,Kelly Williams,false
TS-21085,358,2,4.833,1,1,1,3,Dormant,West,Anna Andreadi,false
TS-21085,358,2,4.833,1,1,1,3,Dormant,South,Cassandra Brandow,false
TS-21160,505,17,2163.624,1,4,2,7,Loyal,East,Chuck Magee,true
TS-21160,505,17,2163.624,1,4,2,7,Loyal,Central,Kelly Williams,true
TS-21160,505,17,2163.624,1,4,2,7,Loyal,South,Cassandra Brandow,true
TS-21160,505,17,2163.624,1,4,2,7,Loyal,West,Anna Andreadi,true
TS-21205,199,19,5371.09,1,4,4,9,Loyal,Central,Kelly Williams,true
TS-21205,199,19,5371.09,1,4,4,9,Loyal,West,Anna Andreadi,true
TS-21205,199,19,5371.09,1,4,4,9,Loyal,South,Cassandra Brandow,true
TS-21205,199,19,5371.09,1,4,4,9,Loyal,East,Chuck Magee,true
TS-21340,227,12,974.782,1,3,1,5,Potential,East,Chuck Magee,false
TS-21340,227,12,974.782,1,3,1,5,Potential,West,Anna Andreadi,false
TS-21340,227,12,974.782,1,3,1,5,Potential,Central,Kelly Williams,false
TS-21370,37,15,11891.751,3,3,4,10,Champions,East,Chuck Magee,false
TS-21370,37,15,11891.751,3,3,4,10,Champions,West,Anna Andreadi,false
TS-21370,37,15,11891.751,3,3,4,10,Champions,Central,Kelly Williams,false
TS-21430,173,7,2054.14,2,1,2,5,Potential,West,Anna Andreadi,false
TS-21430,173,7,2054.14,2,1,2,5,Potential,East,Chuck Magee,false
TS-21430,173,7,2054.14,2,1,2,5,Potential,Central,Kelly Williams,false
TS-21505,12,14,2243.274,4,3,2,9,Loyal,West,Anna Andreadi,false
TS-21505,12,14,2243.274,4,3,2,9,Loyal,South,Cassandra Brandow,false
TS-21505,12,14,2243.274,4,3,2,9,Loyal,East,Chuck Magee,false
TS-21610,56,11,2820.424,3,2,3,8,Loyal,West,Anna Andreadi,false
TS-21610,56,11,2820.424,3,2,3,8,Loyal,East,Chuck Magee,false
TS-21610,56,11,2820.424,3,2,3,8,Loyal,Central,Kelly Williams,false
TS-21655,239,14,3368.094,1,3,3,7,Loyal,Central,Kelly Williams,false
TS-21655,239,14,3368.094,1,3,3,7,Loyal,South,Cassandra Brandow,false
TS-21655,239,14,3368.094,1,3,3,7,Loyal,West,Anna Andreadi,false
TT-21070,32,14,4915.602000000001,3,3,4,10,Champions,West,Anna Andreadi,false
TT-21070,32,14,4915.602000000001,3,3,4,10,Champions,East,Chuck Magee,false
TT-21070,32,14,4915.602000000001,3,3,4,10,Champions,South,Cassandra Brandow,false
TT-21220,184,15,1427.0439999999999,2,3,2,7,Loyal,West,Anna Andreadi,true
TT-21220,184,15,1427.0439999999999,2,3,2,7,Loyal,Central,Kelly Williams,true
TT-21220,184,15,1427.0439999999999,2,3,2,7,Loyal,East,Chuck Magee,true
TT-21220,184,15,1427.0439999999999,2,3,2,7,Loyal,South,Cassandra Brandow,true
TT-21265,407,3,439.5,1,1,1,3,Dormant,Central,Kelly Williams,false
TT-21265,407,3,439.5,1,1,1,3,Dormant,East,Chuck Magee,false
TT-21265,407,3,439.5,1,1,1,3,Dormant,West,Anna Andreadi,false
TT-21460,13,14,5364.808,4,3,4,11,Champions,Central,Kelly Williams,false
TT-21460,13,14,5364.808,4,3,4,11,Champions,West,Anna Andreadi,false
TT-21460,13,14,5364.808,4,3,4,11,Champions,South,Cassandra Brandow,false
TW-21025,65,12,5278.826,3,3,4,10,Champions,East,Chuck Magee,false
TW-21025,65,12,5278.826,3,3,4,10,Champions,West,Anna Andreadi,false
TW-21025,65,12,5278.826,3,3,4,10,Champions,South,Cassandra Brandow,false
TZ-21580,36,9,1707.286,3,2,2,7,Loyal,West,Anna Andreadi,false
VB-21745,55,10,2005.596,3,2,2,7,Loyal,South,Cassandra Brandow,false
VB-21745,55,10,2005.596,3,2,2,7,Loyal,Central,Kelly Williams,false
VB-21745,55,10,2005.596,3,2,2,7,Loyal,East,Chuck Magee,false
VD-21670,582,16,6442.254,1,4,4,9,Loyal,East,Chuck Magee,true
VD-21670,582,16,6442.254,1,4,4,9,Loyal,West,Anna Andreadi,true
VD-21670,582,16,6442.254,1,4,4,9,Loyal,South,Cassandra Brandow,true
VD-21670,582,16,6442.254,1,4,4,9,Loyal,Central,Kelly Williams,true
VF-21715,14,11,847.944,4,2,1,7,Loyal,West,Anna Andreadi,false
VF-21715,14,11,847.944,4,2,1,7,Loyal,Central,Kelly Williams,false
VG-21790,155,8,846.01,2,2,1,5,Potential,West,Anna Andreadi,false
VG-21790,155,8,846.01,2,2,1,5,Potential,South,Cassandra Brandow,false
VG-21805,287,6,427.372,1,1,1,3,Dormant,East,Chuck Magee,false
VG-21805,287,6,427.372,1,1,1,3,Dormant,South,Cassandra Brandow,false
VG-21805,287,6,427.372,1,1,1,3,Dormant,Central,Kelly Williams,false
VM-21685,55,12,2454.866,3,3,3,9,Loyal,Central,Kelly Williams,false
VM-21685,55,12,2454.866,3,3,3,9,Loyal,West,Anna Andreadi,false
VM-21685,55,12,2454.866,3,3,3,9,Loyal,East,Chuck Magee,false
VM-21685,55,12,2454.866,3,3,3,9,Loyal,South,Cassandra Brandow,false
VM-21835,118,8,380.69,2,2,1,5,Potential,West,Anna Andreadi,false
VM-21835,118,8,380.69,2,2,1,5,Potential,East,Chuck Magee,false
VM-21835,118,8,380.69,2,2,1,5,Potential,Central,Kelly Williams,false
VM-21835,118,8,380.69,2,2,1,5,Potential,South,Cassandra Brandow,false
VP-21730,31,5,993.9019999999999,4,1,1,6,Potential,Central,Kelly Williams,false
VP-21730,31,5,993.9019999999999,4,1,1,6,Potential,West,Anna Andreadi,false
VP-21730,31,5,993.9019999999999,4,1,1,6,Potential,East,Chuck Magee,false
VP-21760,76,14,3360.526,3,3,3,9,Loyal,East,Chuck Magee,false
VP-21760,76,14,3360.526,3,3,3,9,Loyal,Central,Kelly Williams,false
VP-21760,76,14,3360.526,3,3,3,9,Loyal,South,Cassandra Brandow,false
VP-21760,76,14,3360.526,3,3,3,9,Loyal,West,Anna Andreadi,false
VS-21820,222,8,1055.981,1,2,1,4,Dormant,Central,Kelly Williams,true
VS-21820,222,8,1055.981,1,2,1,4,Dormant,South,Cassandra Brandow,true
VS-21820,222,8,1055.981,1,2,1,4,Dormant,West,Anna Andreadi,true
VT-21700,1001,9,1736.596,1,2,2,5,Potential,East,Chuck Magee,false
VT-21700,1001,9,1736.596,1,2,2,5,Potential,Central,Kelly Williams,false
VW-21775,29,18,6134.0380000000005,4,4,4,12,Champions,Central,Kelly Williams,true
VW-21775,29,18,6134.0380000000005,4,4,4,12,Champions,West,Anna Andreadi,true
VW-21775,29,18,6134.0380000000005,4,4,4,12,Champions,South,Cassandra Brandow,true
VW-21775,29,18,6134.0380000000005,4,4,4,12,Champions,East,Chuck Magee,true
WB-21850,21,37,6160.102,4,4,4,12,Champions,West,Anna Andreadi,true
WB-21850,21,37,6160.102,4,4,4,12,Champions,East,Chuck Magee,true
WB-21850,21,37,6160.102,4,4,4,12,Champions,Central,Kelly Williams,true
XP-21865,44,28,2374.658,3,4,3,10,Champions,West,Anna Andreadi,true
XP-21865,44,28,2374.658,3,4,3,10,Champions,East,Chuck Magee,true
XP-21865,44,28,2374.658,3,4,3,10,Champions,Central,Kelly Williams,true
XP-21865,44,28,2374.658,3,4,3,10,Champions,South,Cassandra Brandow,true
YC-21895,5,8,5454.35,4,2,4,10,Champions,West,Anna Andreadi,true
YC-21895,5,8,5454.35,4,2,4,10,Champions,Central,Kelly Williams,true
YC-21895,5,8,5454.35,4,2,4,10,Champions,East,Chuck Magee,true
YS-21880,10,12,6720.4439999999995,4,3,4,11,Champions,South,Cassandra Brandow,false
YS-21880,10,12,6720.4439999999995,4,3,4,11,Champions,West,Anna Andreadi,false
YS-21880,10,12,6720.4439999999995,4,3,4,11,Champions,East,Chuck Magee,false
ZC-21910,55,31,8025.707,3,4,4,11,Champions,Central,Kelly Williams,true
ZC-21910,55,31,8025.707,3,4,4,11,Champions,West,Anna Andreadi,true
ZC-21910,55,31,8025.707,3,4,4,11,Champions,South,Cassandra Brandow,true
ZC-21910,55,31,8025.707,3,4,4,11,Champions,East,Chuck Magee,true
ZD-21925,203,9,1493.944,1,2,2,5,Potential,West,Anna Andreadi,true
ZD-21925,203,9,1493.944,1,2,2,5,Potential,South,Cassandra Brandow,true
ZD-21925,203,9,1493.944,1,2,2,5,Potential,Central,Kelly Williams,true
EJ-13720,303,8,2162.174,1,1,2,4,Dormant,Central,Kelly Williams,true
EJ-13720,303,8,2162.174,1,1,2,4,Dormant,West,Anna Andreadi,true
EJ-13720,303,8,2162.174,1,1,2,4,Dormant,East,Chuck Magee,true
EJ-14155,58,8,2656.691,3,1,3,7,Loyal,South,Cassandra Brandow,false
EJ-14155,58,8,2656.691,3,1,3,7,Loyal,West,Anna Andreadi,false
EJ-14155,58,8,2656.691,3,1,3,7,Loyal,East,Chuck Magee,false
EK-13795,45,4,1303.4779999999998,3,1,2,6,Potential,West,Anna Andreadi,true
EK-13795,45,4,1303.4779999999998,3,1,2,6,Potential,Central,Kelly Williams,true
EL-13735,78,2,124.28,2,1,1,4,Dormant,East,Chuck Magee,false
EL-13735,78,2,124.28,2,1,1,4,Dormant,Central,Kelly Williams,false
EM-13810,133,7,2567.01,2,1,3,6,Potential,West,Anna Andreadi,false
EM-13810,133,7,2567.01,2,1,3,6,Potential,East,Chuck Magee,false
EM-13825,56,16,2339.598,3,3,3,9,Loyal,South,Cassandra Brandow,false
EM-13825,56,16,2339.598,3,3,3,9,Loyal,East,Chuck Magee,false
EM-13825,56,16,2339.598,3,3,3,9,Loyal,Central,Kelly Williams,false
EM-13825,56,16,2339.598,3,3,3,9,Loyal,West,Anna Andreadi,false
EM-13960,152,6,933.704,2,1,1,4,Dormant,East,Chuck Magee,true
EM-13960,152,6,933.704,2,1,1,4,Dormant,Central,Kelly Williams,true
EM-13960,152,6,933.704,2,1,1,4,Dormant,West,Anna Andreadi,true
EM-14065,48,6,228.98999999999998,3,1,1,5,Potential,East,Chuck Magee,false
EM-14065,48,6,228.98999999999998,3,1,1,5,Potential,South,Cassandra Brandow,false
EM-14065,48,6,228.98999999999998,3,1,1,5,Potential,Central,Kelly Williams,false
EM-14095,114,10,1041.042,2,2,1,5,Potential,West,Anna Andreadi,false
EM-14095,114,10,1041.042,2,2,1,5,Potential,South,Cassandra Brandow,false
EM-14095,114,10,1041.042,2,2,1,5,Potential,East,Chuck Magee,false
EM-14140,49,21,4588.436,3,4,4,11,Champions,West,Anna Andreadi,true
EM-14140,49,21,4588.436,3,4,4,11,Champions,Central,Kelly Williams,true
EM-14140,49,21,4588.436,3,4,4,11,Champions,East,Chuck Magee,true
EM-14200,159,4,366.822,2,1,1,4,Dormant,South,Cassandra Brandow,false
EM-14200,159,4,366.822,2,1,1,4,Dormant,Central,Kelly Williams,false
EN-13780,288,9,2199.366,1,2,2,5,Potential,East,Chuck Magee,false
EN-13780,288,9,2199.366,1,2,2,5,Potential,Central,Kelly Williams,false
EP-13915,13,31,5478.0608,4,4,4,12,Champions,West,Anna Andreadi,false
EP-13915,13,31,5478.0608,4,4,4,12,Champions,Central,Kelly Williams,false
EP-13915,13,31,5478.0608,4,4,4,12,Champions,East,Chuck Magee,false
EP-13915,13,31,5478.0608,4,4,4,12,Champions,South,Cassandra Brandow,false
ER-13855,422,5,1245.788,1,1,2,4,Dormant,South,Cassandra Brandow,false
ER-13855,422,5,1245.788,1,1,2,4,Dormant,Central,Kelly Williams,false
ER-13855,422,5,1245.788,1,1,2,4,Dormant,West,Anna Andreadi,false
ES-14020,41,8,3510.4579999999996,3,1,3,7,Loyal,West,Anna Andreadi,false
ES-14020,41,8,3510.4579999999996,3,1,3,7,Loyal,Central,Kelly Williams,false
ES-14020,41,8,3510.4579999999996,3,1,3,7,Loyal,East,Chuck Magee,false
ES-14020,41,8,3510.4579999999996,3,1,3,7,Loyal,South,Cassandra Brandow,false
ES-14080,29,20,4657.924,4,4,4,12,Champions,West,Anna Andreadi,true
ES-14080,29,20,4657.924,4,4,4,12,Champions,East,Chuck Magee,true
ES-14080,29,20,4657.924,4,4,4,12,Champions,South,Cassandra Brandow,true
FA-14230,98,17,2984.054,2,4,3,9,Loyal,West,Anna Andreadi,false
FA-14230,98,17,2984.054,2,4,3,9,Loyal,South,Cassandra Brandow,false
FA-14230,98,17,2984.054,2,4,3,9,Loyal,Central,Kelly Williams,false
FC-14245,71,14,3418.742,3,3,3,9,Loyal,East,Chuck Magee,false
FC-14245,71,14,3418.742,3,3,3,9,Loyal,West,Anna Andreadi,false
FC-14245,71,14,3418.742,3,3,3,9,Loyal,South,Cassandra Brandow,false
FC-14245,71,14,3418.742,3,3,3,9,Loyal,Central,Kelly Williams,false
FC-14335,185,10,3889.366,1,2,4,7,Loyal,West,Anna Andreadi,false
FC-14335,185,10,3889.366,1,2,4,7,Loyal,Central,Kelly Williams,false
FC-14335,185,10,3889.366,1,2,4,7,Loyal,East,Chuck Magee,false
FG-14260,35,11,1383.144,3,2,2,7,Loyal,West,Anna Andreadi,false
FG-14260,35,11,1383.144,3,2,2,7,Loyal,East,Chuck Magee,false
FG-14260,35,11,1383.144,3,2,2,7,Loyal,Central,Kelly Williams,false
FH-14275,38,21,4256.272,3,4,4,11,Champions,South,Cassandra Brandow,false
FH-14275,38,21,4256.272,3,4,4,11,Champions,West,Anna Andreadi,false
FH-14275,38,21,4256.272,3,4,4,11,Champions,Central,Kelly Williams,false
FH-14275,38,21,4256.272,3,4,4,11,Champions,East,Chuck Magee,false
FH-14350,213,14,2271.284,1,3,3,7,Loyal,South,Cassandra Brandow,false
FH-14350,213,14,2271.284,1,3,3,7,Loyal,West,Anna Andreadi,false
FH-14350,213,14,2271.284,1,3,3,7,Loyal,East,Chuck Magee,false
FH-14350,213,14,2271.284,1,3,3,7,Loyal,Central,Kelly Williams,false
FH-14365,6,13,6987.196,4,3,4,11,Champions,East,Chuck Magee,true
FH-14365,6,13,6987.196,4,3,4,11,Champions,West,Anna Andreadi,true
FH-14365,6,13,6987.196,4,3,4,11,Champions,South,Cassandra Brandow,true
FM-14215,8,15,2456.638,4,3,3,10,Champions,West,Anna Andreadi,false
FM-14215,8,15,2456.638,4,3,3,10,Champions,South,Cassandra Brandow,false
FM-14215,8,15,2456.638,4,3,3,10,Champions,East,Chuck Magee,false
FM-14290,37,20,3736.1980000000003,3,4,3,10,Champions,South,Cassandra Brandow,false
FM-14290,37,20,3736.1980000000003,3,4,3,10,Champions,West,Anna Andreadi,false
FM-14290,37,20,3736.1980000000003,3,4,3,10,Champions,Central,Kelly Williams,false
FM-14290,37,20,3736.1980000000003,3,4,3,10,Champions,East,Chuck Magee,false
FM-14380,146,14,2523.266,2,3,3,8,Loyal,East,Chuck Magee,true
FM-14380,146,14,2523.266,2,3,3,8,Loyal,South,Cassandra Brandow,true
FM-14380,146,14,2523.266,2,3,3,8,Loyal,West,Anna Andreadi,true
FM-14380,146,14,2523.266,2,3,3,8,Loyal,Central,Kelly Williams,true
FO-14305,39,15,2678.438,3,3,3,9,Loyal,East,Chuck Magee,false
FO-14305,39,15,2678.438,3,3,3,9,Loyal,West,Anna Andreadi,false
FO-14305,39,15,2678.438,3,3,3,9,Loyal,Central,Kelly Williams,false
FO-14305,39,15,2678.438,3,3,3,9,Loyal,South,Cassandra Brandow,false
FP-14320,24,14,4046.746,4,3,4,11,Champions,East,Chuck Magee,true
FP-14320,24,14,4046.746,4,3,4,11,Champions,West,Anna Andreadi,true
FP-14320,24,14,4046.746,4,3,4,11,Champions,Central,Kelly Williams,true
FW-14395,363,3,79.75,1,1,1,3,Dormant,West,Anna Andreadi,false
FW-14395,363,3,79.75,1,1,1,3,Dormant,South,Cassandra Brandow,false
FW-14395,363,3,79.75,1,1,1,3,Dormant,East,Chuck Magee,false
GA-14515,150,14,3919.7760000000003,2,3,4,9,Loyal,Central,Kelly Williams,false
GA-14515,150,14,3919.7760000000003,2,3,4,9,Loyal,West,Anna Andreadi,false
GA-14515,150,14,3919.7760000000003,2,3,4,9,Loyal,South,Cassandra Brandow,false
GA-14515,150,14,3919.7760000000003,2,3,4,9,Loyal,East,Chuck Magee,false
GA-14725,6,22,1398.382,4,4,2,10,Champions,Central,Kelly Williams,true
GA-14725,6,22,1398.382,4,4,2,10,Champions,West,Anna Andreadi,true
GA-14725,6,22,1398.382,4,4,2,10,Champions,East,Chuck Magee,true
GA-14725,6,22,1398.382,4,4,2,10,Champions,South,Cassandra Brandow,true
GB-14530,63,20,1568.44,3,4,2,9,Loyal,East,Chuck Magee,false
GB-14530,63,20,1568.44,3,4,2,9,Loyal,Central,Kelly Williams,false
GB-14530,63,20,1568.44,3,4,2,9,Loyal,West,Anna Andreadi,false
GB-14530,63,20,1568.44,3,4,2,9,Loyal,South,Cassandra Brandow,false
GB-14575,14,16,4716.2880000000005,4,3,4,11,Champions,East,Chuck Magee,false
GB-14575,14,16,4716.2880000000005,4,3,4,11,Champions,South,Cassandra Brandow,false
GB-14575,14,16,4716.2880000000005,4,3,4,11,Champions,Central,Kelly Williams,false
GD-14590,6,6,1888.0700000000002,4,1,2,7,Loyal,West,Anna Andreadi,false
GD-14590,6,6,1888.0700000000002,4,1,2,7,Loyal,East,Chuck Magee,false
GD-14590,6,6,1888.0700000000002,4,1,2,7,Loyal,South,Cassandra Brandow,false
GG-14650,44,24,2224,3,4,2,9,Loyal,East,Chuck Magee,true
GG-14650,44,24,2224,3,4,2,9,Loyal,West,Anna Andreadi,true
GG-14650,44,24,2224,3,4,2,9,Loyal,Central,Kelly Williams,true
GG-14650,44,24,2224,3,4,2,9,Loyal,South,Cassandra Brandow,true
GH-14410,76,17,2819.467,3,4,3,10,Champions,West,Anna Andreadi,false
GH-14410,76,17,2819.467,3,4,3,10,Champions,East,Chuck Magee,false
GH-14410,76,17,2819.467,3,4,3,10,Champions,South,Cassandra Brandow,false
GH-14410,76,17,2819.467,3,4,3,10,Champions,Central,Kelly Williams,false
GH-14425,51,10,4172.8460000000005,3,2,4,9,Loyal,West,Anna Andreadi,false
GH-14425,51,10,4172.8460000000005,3,2,4,9,Loyal,South,Cassandra Brandow,false
GH-14485,388,3,1361.2440000000001,1,1,2,4,Dormant,Central,Kelly Williams,false
GH-14665,3,3,146.9408,4,1,1,6,Potential,Central,Kelly Williams,true
GK-14620,113,14,6497.27,2,3,4,9,Loyal,Central,Kelly Williams,true
GK-14620,113,14,6497.27,2,3,4,9,Loyal,West,Anna Andreadi,true
GK-14620,113,14,6497.27,2,3,4,9,Loyal,South,Cassandra Brandow,true
GK-14620,113,14,6497.27,2,3,4,9,Loyal,East,Chuck Magee,true
GM-14440,84,11,3582.8199999999997,2,2,3,7,Loyal,West,Anna Andreadi,false
GM-14440,84,11,3582.8199999999997,2,2,3,7,Loyal,South,Cassandra Brandow,false
GM-14440,84,11,3582.8199999999997,2,2,3,7,Loyal,East,Chuck Magee,false
GM-14455,17,12,3078.624,4,3,3,10,Champions,Central,Kelly Williams,false
GM-14455,17,12,3078.624,4,3,3,10,Champions,East,Chuck Magee,false
GM-14500,107,13,1255.682,2,3,2,7,Loyal,West,Anna Andreadi,true
GM-14500,107,13,1255.682,2,3,2,7,Loyal,Central,Kelly Williams,true
GM-14500,107,13,1255.682,2,3,2,7,Loyal,South,Cassandra Brandow,true
GM-14500,107,13,1255.682,2,3,2,7,Loyal,East,Chuck Magee,true
GM-14680,153,11,3163.6279999999997,2,2,3,7,Loyal,West,Anna Andreadi,true
GM-14680,153,11,3163.6279999999997,2,2,3,7,Loyal,East,Chuck Magee,true
GM-14695,118,11,6049.966,2,2,4,8,Loyal,South,Cassandra Brandow,false
GM-14695,118,11,6049.966,2,2,4,8,Loyal,West,Anna Andreadi,false
GP-14740,766,5,236.53,1,1,1,3,Dormant,East,Chuck Magee,false
GR-14560,1136,5,1284.38,1,1,2,4,Dormant,East,Chuck Magee,false
GR-14560,1136,5,1284.38,1,1,2,4,Dormant,West,Anna Andreadi,false
GT-14635,57,6,9351.212,3,1,4,8,Loyal,East,Chuck Magee,false
GT-14635,57,6,9351.212,3,1,4,8,Loyal,South,Cassandra Brandow,false
GT-14710,37,29,11820.119999999999,3,4,4,11,Champions,East,Chuck Magee,false
GT-14710,37,29,11820.119999999999,3,4,4,11,Champions,Central,Kelly Williams,false
GT-14710,37,29,11820.119999999999,3,4,4,11,Champions,West,Anna Andreadi,false
GT-14755,35,7,226.436,3,1,1,5,Potential,West,Anna Andreadi,false
GT-14755,35,7,226.436,3,1,1,5,Potential,Central,Kelly Williams,false
GW-14605,29,9,2189.0190000000002,4,2,2,8,Loyal,South,Cassandra Brandow,false
GW-14605,29,9,2189.0190000000002,4,2,2,8,Loyal,West,Anna Andreadi,false
GW-14605,29,9,2189.0190000000002,4,2,2,8,Loyal,Central,Kelly Williams,false
GW-14605,29,9,2189.0190000000002,4,2,2,8,Loyal,East,Chuck Magee,false
GZ-14470,8,14,4355.15,4,3,4,11,Champions,West,Anna Andreadi,false
GZ-14470,8,14,4355.15,4,3,4,11,Champions,Central,Kelly Williams,false
GZ-14470,8,14,4355.15,4,3,4,11,Champions,East,Chuck Magee,false
GZ-14470,8,14,4355.15,4,3,4,11,Champions,South,Cassandra Brandow,false
GZ-14545,158,5,2454.6220000000003,2,1,3,6,Potential,West,Anna Andreadi,false
GZ-14545,158,5,2454.6220000000003,2,1,3,6,Potential,East,Chuck Magee,false
HA-14905,70,10,2163.3,3,2,2,7,Loyal,West,Anna Andreadi,true
HA-14905,70,10,2163.3,3,2,2,7,Loyal,East,Chuck Magee,true
HA-14905,70,10,2163.3,3,2,2,7,Loyal,Central,Kelly Williams,true
HA-14920,21,18,2584.158,4,4,3,11,Champions,West,Anna Andreadi,true
HA-14920,21,18,2584.158,4,4,3,11,Champions,Central,Kelly Williams,true
HA-14920,21,18,2584.158,4,4,3,11,Champions,East,Chuck Magee,true
HA-14920,21,18,2584.158,4,4,3,11,Champions,South,Cassandra Brandow,true
HD-14785,770,7,251.36,1,1,1,3,Dormant,East,Chuck Magee,false
HD-14785,770,7,251.36,1,1,1,3,Dormant,Central,Kelly Williams,false
HE-14800,13,11,883.5319999999999,4,2,1,7,Loyal,East,Chuck Magee,false
HE-14800,13,11,883.5319999999999,4,2,1,7,Loyal,Central,Kelly Williams,false
HF-14995,22,19,2533.1639999999998,4,4,3,11,Champions,South,Cassandra Brandow,false
HF-14995,22,19,2533.1639999999998,4,4,3,11,Champions,Central,Kelly Williams,false
HF-14995,22,19,2533.1639999999998,4,4,3,11,Champions,East,Chuck Magee,false
HF-14995,22,19,2533.1639999999998,4,4,3,11,Champions,West,Anna Andreadi,false
HG-14845,55,10,785.6279999999999,3,2,1,6,Potential,East,Chuck Magee,false
HG-14845,55,10,785.6279999999999,3,2,1,6,Potential,South,Cassandra Brandow,false
