Sales,Profit,Discount,Order_ID
42.6,16.614,0.0,US-2025-131205
63.94,24.9366,0.0,US-2025-123120
87.168,8.7168,0.2,US-2025-149783
62.376,7.0173,0.2,US-2025-169971
3.912,1.0269,0.2,US-2025-169971
31.744,8.3328,0.2,US-2025-149783
5.28,2.5344,0.0,US-2025-131205
113.94,54.6912,0.0,US-2025-131205
60.6,20.4525,0.2,US-2025-123120
16.56,7.7832,0.0,US-2025-142524
239.5,114.96,0.0,US-2025-117604
12.192,4.1148,0.2,US-2025-149783
535.41,160.623,0.0,US-2025-168774
129.92,5.1968,0.0,US-2025-131205
22.72,6.5888,0.0,US-2025-123120
279.95,67.188,0.0,US-2025-142524
2799.96,944.9865,0.2,US-2025-129630
887.271,-63.3765,0.3,US-2025-158778
71.246,-19.3382,0.3,US-2025-158778
242.94,29.1528,0.0,US-2025-115756
347.802,-24.843,0.3,US-2025-148110
85.246,-1.2178,0.3,US-2025-162383
12.22,3.666,0.0,US-2025-115756
58.248,11.6496,0.2,US-2025-158778
21.204,-11.6622,0.6,US-2025-136595
82.8,10.35,0.2,US-2025-110366
1652.94,314.0586,0.0,US-2025-121013
62.79,-166.3935,0.8,US-2025-144540
7.872,0.5904,0.2,US-2025-158778
107.94,26.985,0.0,US-2025-140774
11.68,3.942,0.2,US-2025-151372
86.058,-63.1092,0.7,US-2025-136231
8.856,-6.4944,0.7,US-2025-162383
8.952,-7.46,0.7,US-2025-162383
9.555,-7.3255,0.7,US-2025-154536
23.472,7.6284,0.2,US-2025-136231
4.36,1.7876,0.0,US-2025-151372
15.808,5.3352,0.2,US-2025-149195
28.44,4.266,0.2,US-2025-144540
22.05,10.584,0.0,US-2025-115756
25.06,11.7782,0.0,US-2025-121013
10.272,3.21,0.2,US-2025-136231
192.16,92.2368,0.0,US-2025-133319
25.92,9.072,0.2,US-2025-149195
10.368,3.7584,0.2,US-2025-149195
91.36,42.0256,0.0,US-2025-115756
96.08,46.1184,0.0,US-2025-151372
9.248,3.3524,0.2,US-2025-164490
194.94,23.3928,0.0,US-2025-115756
70.95,20.5755,0.0,US-2025-115756
93.456,-17.523,0.2,US-2025-152373
116.0,29.0,0.0,US-2025-137673
108.784,6.799,0.2,US-2025-136231
278.4,80.736,0.0,US-2025-160815
43.6,12.208,0.0,US-2025-139409
722.352,90.294,0.2,US-2025-102981
77.88,22.5852,0.0,US-2025-149223
3.204,-2.4564,0.7,US-2025-133123
95.952,29.985,0.2,US-2025-133123
41.92,15.196,0.2,US-2025-123932
10.784,0.8088,0.2,US-2025-145240
31.86,11.151,0.0,US-2025-102981
329.584,37.0782,0.2,US-2025-123932
173.94,13.9152,0.0,US-2025-114174
2396.2656,-317.1528,0.32,US-2025-108987
43.13,14.6642,0.0,US-2025-110009
14.136,-7.7748,0.6,US-2025-115455
146.04,-12.7785,0.2,US-2025-153101
601.47,-300.735,0.5,US-2025-115455
207.48,62.244,0.0,US-2025-131499
70.368,6.1572,0.2,US-2025-108868
14.88,3.72,0.0,US-2025-103709
67.136,23.4976,0.2,US-2025-113516
33.024,11.5584,0.2,US-2025-113516
14.76,6.9372,0.0,US-2025-114174
64.704,23.4552,0.2,US-2025-155138
30.87,14.2002,0.0,US-2025-110009
34.24,15.408,0.0,US-2025-103709
131.136,-32.784,0.2,US-2025-108987
261.74,65.435,0.0,US-2025-103709
35.952,3.5952,0.2,US-2025-108987
57.584,0.7198,0.2,US-2025-108987
35.168,8.3524,0.2,US-2025-155138
59.96,21.7355,0.2,US-2025-108868
15.008,-12.0064,0.6,US-2025-137176
14.624,5.484,0.2,US-2025-110023
55.36,18.684,0.2,US-2025-112893
300.93,-34.392,0.3,US-2025-146206
67.56,8.445,0.2,US-2025-164350
276.784,89.9548,0.2,US-2025-126102
14.256,4.455,0.2,US-2025-165918
39.624,13.8684,0.2,US-2025-165918
7.38,3.4686,0.0,US-2025-165918
81.98,40.1702,0.0,US-2025-165918
6.69,3.0774,0.0,US-2025-118780
59.48,8.922,0.0,US-2025-118780
719.96,53.997,0.2,US-2025-146206
519.68,58.464,0.2,US-2025-112277
2.912,0.91,0.2,US-2025-143476
22.428,-17.9424,0.7,US-2025-164154
39.872,12.9584,0.2,US-2025-116561
1.908,-3.2436,0.8,US-2025-150007
99.568,33.6042,0.2,US-2025-130225
11.09,5.4341,0.0,US-2025-102162
6.0,2.1,0.2,US-2025-150007
8.448,2.64,0.2,US-2025-121223
9.568,2.99,0.2,US-2025-143476
20.736,7.2576,0.2,US-2025-143476
7.61,3.5767,0.0,US-2025-145625
37.52,3.752,0.2,US-2025-164154
332.94,6.6588,0.0,US-2025-116561
3347.37,636.0003,0.0,US-2025-145625
1599.92,751.9624,0.0,US-2025-102162
224.75,62.93,0.0,US-2025-153157
728.946,-157.9383,0.4,US-2025-121223
1059.12,307.1448,0.0,US-2025-123946
83.136,5.196,0.2,US-2025-151148
466.768,52.5114,0.2,US-2025-142902
15.232,1.7136,0.2,US-2025-142902
15.136,3.5948,0.2,US-2025-142902
40.48,14.5728,0.0,US-2025-113082
20.704,7.764,0.2,US-2025-128811
10.47,4.8162,0.0,US-2025-128811
11.34,5.2164,0.0,US-2025-123946
6.264,2.0358,0.2,US-2025-142902
11.07,5.2029,0.0,US-2025-128811
68.52,31.5192,0.0,US-2025-152457
67.9,0.679,0.0,US-2025-123946
20.7,1.656,0.0,US-2025-123946
146.952,9.1845,0.2,US-2025-151148
1336.44,387.5676,0.0,US-2025-105732
378.0,136.08,0.0,US-2025-105732
14.4,7.056,0.0,US-2025-105732
17.64,8.6436,0.0,US-2025-105732
17.61,8.4528,0.0,US-2025-105732
40.74,0.4074,0.0,US-2025-105732
373.08,100.7316,0.0,US-2025-105732
16.9,5.07,0.0,US-2025-105732
149.95,41.986,0.0,US-2025-105732
29.97,0.2997,0.0,US-2025-105732
673.568,252.588,0.2,US-2025-153178
25.92,12.4416,0.0,US-2025-155439
437.85,131.355,0.0,US-2025-153178
1128.39,259.5297,0.0,US-2025-116911
35.4,13.452,0.0,US-2025-160479
20.416,6.6352,0.2,US-2025-116911
48.664,15.8158,0.2,US-2025-128678
841.568,294.5488,0.2,US-2025-149797
21.4,10.058,0.0,US-2025-128678
5.344,1.8704,0.2,US-2025-149370
273.666,-12.8784,0.15,US-2025-123337
121.78,30.445,0.0,US-2025-162159
17.48,4.5448,0.0,US-2025-123337
12.96,6.3504,0.0,US-2025-134369
113.888,9.9652,0.2,US-2025-159730
14.82,6.2244,0.0,US-2025-152415
191.82,61.3824,0.0,US-2025-152415
109.48,33.9388,0.0,US-2025-164091
33.4,12.358,0.0,US-2025-105900
20.1,6.633,0.0,US-2025-109806
232.4,78.435,0.2,US-2025-111416
12.32,5.9136,0.0,US-2025-148957
6.48,3.1104,0.0,US-2025-109806
295.4,-62.7725,0.2,US-2025-131093
396.0,190.08,0.0,US-2025-134208
437.85,131.355,0.0,US-2025-164091
105.584,7.9188,0.2,US-2025-159730
73.584,8.2782,0.2,US-2025-109806
801.568,50.098,0.2,US-2025-133935
631.782,140.396,0.1,US-2025-120355
350.98,84.2352,0.0,US-2025-145905
99.372,-7.098,0.3,US-2025-157511
885.528,-99.6219,0.2,US-2025-133935
5.352,1.6056,0.2,US-2025-157511
60.72,26.1096,0.0,US-2025-120355
383.438,-167.3184,0.45,US-2025-140928
2.672,0.3674,0.2,US-2025-157511
4.616,1.731,0.2,US-2025-106075
3.0,1.05,0.2,US-2025-111409
368.91,180.7659,0.0,US-2025-133935
13.08,6.0168,0.0,US-2025-145905
900.08,117.0104,0.0,US-2025-145905
239.984,23.9984,0.2,US-2025-110086
701.372,-50.098,0.3,US-2025-156097
872.32,244.2496,0.0,US-2025-168354
25.632,3.8448,0.2,US-2025-120250
25.44,12.72,0.0,US-2025-102932
8.928,3.1248,0.2,US-2025-168557
11.952,4.1832,0.2,US-2025-114888
2.308,-3.462,0.8,US-2025-156097
49.53,23.7744,0.0,US-2025-168354
159.88,73.5448,0.0,US-2025-130267
17.04,7.668,0.0,US-2025-168354
69.52,17.38,0.0,US-2025-158610
1606.23,481.869,0.0,US-2025-168354
27.93,8.0997,0.0,US-2025-102932
6.24,1.872,0.0,US-2025-114888
5.04,0.1512,0.0,US-2025-142370
249.95,107.4785,0.0,US-2025-142370
163.88,40.97,0.0,US-2025-166772
98.392,-11.0691,0.2,US-2025-134516
17.088,1.068,0.2,US-2025-134516
393.25,129.7725,0.0,US-2025-145611
11.76,3.1752,0.0,US-2025-100244
48.64,15.808,0.2,US-2025-100244
271.984,88.3948,0.2,US-2025-100244
83.7,41.013,0.0,US-2025-126284
65.79,30.2634,0.0,US-2025-100244
77.52,37.9848,0.0,US-2025-100244
37.68,16.96,0.0,CA-2025-153738
68.432,8.554,0.2,US-2025-125724
18.96,7.584,0.0,US-2025-119641
13.28,6.3744,0.0,US-2025-155404
7.872,0.8856,0.2,US-2025-120257
40.776,4.5873,0.2,US-2025-109743
7.506,-6.0048,0.7,US-2025-116232
63.968,19.99,0.2,US-2025-166653
16.56,5.796,0.2,US-2025-116232
16.52,5.369,0.2,US-2025-151974
35.56,16.7132,0.0,US-2025-157728
35.88,16.146,0.0,US-2025-158617
128.34,37.2186,0.0,US-2025-135965
97.98,27.4344,0.0,US-2025-157728
63.936,5.5944,0.2,US-2025-109743
63.968,19.99,0.2,CA-2025-125724
368.97,81.1734,0.0,US-2025-149979
184.752,-20.7846,0.2,US-2025-159009
532.704,-26.6352,0.2,US-2025-129469
28.0,7.7,0.2,US-2025-124016
4.912,0.307,0.2,US-2025-129469
12.201,-9.7608,0.7,US-2025-124016
10.528,3.6848,0.2,US-2025-101742
13.216,4.4604,0.2,US-2025-159009
4.08,1.9176,0.0,US-2025-106656
18.9,8.694,0.0,US-2025-106656
11.952,4.0338,0.2,US-2025-124016
118.25,34.2925,0.0,US-2025-149979
13.68,3.6936,0.0,US-2025-110730
563.24,56.324,0.2,US-2025-100944
155.372,-13.3176,0.3,US-2025-134488
63.2,23.384,0.0,US-2025-147340
21.44,7.504,0.2,US-2025-108875
127.95,21.7515,0.0,US-2025-154235
6.38,2.9348,0.0,US-2025-141551
442.372,-729.9138,0.8,US-2025-132479
304.9,143.303,0.0,US-2025-100944
41.7,20.85,0.0,US-2025-155187
6.48,3.1104,0.0,US-2025-141551
41.96,2.9372,0.0,US-2025-155187
511.056,-95.823,0.2,US-2025-108875
477.666,84.294,0.15,US-2025-148747
483.136,60.392,0.2,US-2025-125402
201.96,50.49,0.0,US-2025-124163
68.64,17.16,0.0,US-2025-124163
393.165,-204.4458,0.5,US-2025-122245
286.256,17.891,0.2,US-2025-113978
3.04,1.0336,0.0,US-2025-124163
5.76,1.6704,0.0,US-2025-125402
16.56,6.9552,0.0,US-2025-101385
5.022,-3.5154,0.7,US-2025-140417
15.936,5.1792,0.2,US-2025-123722
4.98,2.2908,0.0,US-2025-125402
29.6,14.8,0.0,US-2025-125402
10.9,5.123,0.0,US-2025-125402
60.048,22.518,0.2,US-2025-140417
331.536,-82.884,0.2,US-2025-113978
24.224,-4.8448,0.2,US-2025-113978
499.95,174.9825,0.0,US-2025-124163
479.976,161.9919,0.2,US-2025-125402
44.736,4.4736,0.2,US-2025-125402
424.9575,19.998,0.15,US-2025-146794
454.965,-136.4895,0.3,US-2025-143406
747.558,-96.1146,0.3,US-2025-157945
236.88,66.3264,0.0,US-2025-169957
93.032,-251.1864,0.8,US-2025-143406
35.4,13.452,0.0,US-2025-145898
15.624,-24.9984,0.8,US-2025-149790
6.816,-11.5872,0.8,US-2025-132017
8.928,3.348,0.2,US-2025-157945
7.83,3.6018,0.0,US-2025-145898
29.9,13.455,0.0,US-2025-145898
9.99,4.4955,0.0,US-2025-157714
29.9,14.651,0.0,US-2025-169957
12.96,6.2208,0.0,US-2025-165820
51.45,13.8915,0.0,US-2025-145898
431.976,-75.5958,0.2,US-2025-109260
100.0,21.0,0.0,US-2025-169957
9.99,4.4955,0.0,CA-2025-192314
956.6648,-225.0976,0.32,US-2025-110170
13.89,4.5837,0.0,US-2025-123176
2.907,-2.0349,0.7,US-2025-163202
17.94,8.7906,0.0,US-2025-123176
1001.584,125.198,0.2,US-2025-140249
99.136,30.98,0.2,US-2025-134656
40.88,10.6288,0.0,US-2025-161781
25.92,7.776,0.0,US-2025-108616
10.496,1.1808,0.2,US-2025-106621
62.94,30.2112,0.0,US-2025-108616
27.24,9.534,0.2,US-2025-138037
15.936,5.1792,0.2,US-2025-134362
18.97,9.1056,0.0,US-2025-101497
209.97,71.3898,0.0,US-2025-108616
36.24,15.2208,0.0,US-2025-125794
859.2,75.18,0.2,US-2025-108056
523.92,-26.196,0.2,US-2025-106243
1.964,-3.2406,0.8,US-2025-108644
194.848,12.178,0.2,US-2025-157686
41.85,10.881,0.0,US-2025-155992
330.588,-115.7058,0.4,US-2025-139157
30.976,5.0336,0.2,US-2025-116918
5.388,-4.49,0.7,US-2025-116918
28.352,9.5688,0.2,US-2025-111794
79.512,20.8719,0.2,US-2025-111794
69.9,18.873,0.0,US-2025-155992
61.44,16.5888,0.0,US-2025-134376
33.96,9.5088,0.0,US-2025-118689
54.792,-40.1808,0.7,US-2025-118969
34.37,16.8413,0.0,US-2025-118689
735.98,331.191,0.0,US-2025-118689
32.48,4.872,0.0,US-2025-118689
17499.95,8399.976,0.0,US-2025-118689
599.292,93.2232,0.1,US-2025-144939
915.136,102.9528,0.2,US-2025-101672
38.08,-29.512,0.6,US-2025-103919
15.648,5.0856,0.2,US-2025-140634
6.16,2.9568,0.0,US-2025-101672
97.82,45.9754,0.0,US-2025-101672
8.56,3.852,0.0,US-2025-101672
11.568,2.6028,0.2,US-2025-145709
239.372,-23.9372,0.3,US-2025-131296
30.4,13.984,0.0,US-2025-140158
59.752,19.4194,0.2,US-2025-121601
119.1,34.539,0.0,US-2025-140158
5399.91,2591.9568,0.0,US-2025-140158
52.68,19.755,0.2,US-2025-145709
11.976,-9.1816,0.7,US-2025-157490
17.904,-14.92,0.7,US-2025-157490
28.85,14.425,0.0,US-2025-115952
67.96,0.8495,0.2,US-2025-157490
703.71,-938.28,0.7,US-2025-157490
27.264,8.8608,0.2,US-2025-162614
93.36,0.9336,0.0,US-2025-139808
4.928,1.7248,0.2,US-2025-163216
10.56,5.0688,0.0,US-2025-155033
837.6,62.82,0.2,US-2025-127649
51.712,-32.32,0.6,US-2025-126844
60.144,20.2986,0.2,US-2025-149685
61.96,27.882,0.0,US-2025-162026
387.72,-67.851,0.2,US-2025-135636
169.568,0.0,0.2,US-2025-114748
332.832,-24.9624,0.2,US-2025-128909
1.408,0.1584,0.2,US-2025-114748
19.136,5.98,0.2,US-2025-128909
23.976,-15.5844,0.4,US-2025-116974
90.882,-190.8522,0.7,US-2025-157707
120.784,13.5882,0.2,US-2025-157707
14.0,-6.3,0.6,US-2025-126627
16.392,-26.2272,0.8,US-2025-126627
4.095,-2.73,0.7,US-2025-150357
20.608,-4.3792,0.2,US-2025-150357
15.992,-2.9985,0.2,US-2025-157707
15.992,-2.9985,0.2,CA-2025-126627
120.784,13.5882,0.2,CA-2025-126627
27.72,3.465,0.2,US-2025-113390
5.344,0.668,0.2,US-2025-113390
24.96,4.368,0.2,US-2025-100839
43.12,20.6976,0.0,US-2025-145583
139.92,-150.414,0.6,US-2025-154018
82.26,33.7266,0.0,US-2025-101161
727.45,-465.568,0.5,US-2025-100839
11.52,3.456,0.0,US-2025-145583
34.7,12.492,0.0,US-2025-101161
15.872,1.1904,0.2,US-2025-154018
6.286,-11.0005,0.8,US-2025-154018
76.176,26.6616,0.2,US-2025-145583
4.02,1.9698,0.0,US-2025-145583
24.9,11.454,0.0,US-2025-101161
8.288,3.0044,0.2,US-2025-154018
37.94,18.2112,0.0,US-2025-101161
35.44,16.6568,0.0,US-2025-145583
20.04,9.6192,0.0,US-2025-145583
99.87,23.9688,0.0,US-2025-101161
65.88,18.4464,0.0,US-2025-145583
191.976,23.997,0.2,US-2025-154018
102.592,10.2592,0.2,US-2025-156503
35.008,13.128,0.2,US-2025-156503
111.96,54.8604,0.0,US-2025-113607
93.024,33.7212,0.2,US-2025-156503
39.152,14.682,0.2,US-2025-156503
12.768,1.4364,0.2,US-2025-156503
177.0,30.09,0.0,US-2025-108098
22.704,5.9598,0.2,US-2025-156503
1649.75,544.4175,0.0,US-2025-125220
1091.93,272.9825,0.0,US-2025-113607
43.26,14.2758,0.0,US-2025-142097
868.59,251.8911,0.0,US-2025-124352
121.6,55.936,0.0,US-2025-124352
41.72,13.0375,0.2,US-2025-125738
232.96,116.48,0.0,US-2025-142097
66.54,32.6046,0.0,US-2025-142097
29.46,14.4354,0.0,US-2025-124352
20.16,9.8784,0.0,US-2025-124352
45.68,21.0128,0.0,US-2025-125738
71.6,32.936,0.0,US-2025-125738
60.12,28.8576,0.0,US-2025-125738
12.96,6.2208,0.0,US-2025-124352
5.5,1.375,0.0,US-2025-124352
142.182,-37.9152,0.4,US-2025-132066
120.98,12.098,0.0,US-2025-152688
120.666,21.294,0.15,US-2025-163972
1927.59,751.7601,0.0,US-2025-147256
18.16,6.583,0.2,US-2025-141586
315.98,148.5106,0.0,US-2025-152688
449.97,220.4853,0.0,US-2025-147256
307.92,-34.641,0.2,US-2025-159856
6.48,3.11,0.0,CA-2025-174514
387.136,4.8392,0.2,US-2025-139549
56.686,-14.5764,0.3,US-2025-133697
61.1,18.33,0.0,US-2025-105753
7.152,0.7152,0.2,US-2025-106341
19.296,6.03,0.2,US-2025-168921
25.248,7.89,0.2,US-2025-133697
51.016,15.9425,0.2,US-2025-133697
20.86,1.4602,0.0,US-2025-160220
125.7,35.196,0.0,US-2025-160220
191.98,51.8346,0.0,US-2025-160220
1043.92,271.4192,0.0,US-2025-155516
242.136,12.1068,0.2,US-2025-161746
45.568,9.6832,0.2,US-2025-136322
19.96,5.5888,0.0,US-2025-161746
661.176,-231.4116,0.4,US-2025-125080
12.39,5.6994,0.0,US-2025-161746
113.22,29.4372,0.0,US-2025-138478
4535.976,1644.2913,0.2,US-2025-138478
23.2,10.44,0.0,US-2025-155516
7.92,3.564,0.0,US-2025-151169
28.752,-21.0848,0.7,US-2025-136322
35.88,17.5812,0.0,US-2025-138478
22.92,11.2308,0.0,US-2025-112340
104.79,29.3412,0.0,US-2025-155516
340.92,3.4092,0.0,US-2025-161746
154.44,1.5444,0.0,US-2025-144729
111.672,6.9795,0.2,US-2025-169334
7.36,0.1472,0.0,US-2025-155516
106.08,-9.282,0.2,US-2025-166373
98.16,9.816,0.0,US-2025-111493
235.152,-47.0304,0.4,US-2025-133669
31.4,10.048,0.0,US-2025-165148
101.94,30.582,0.0,US-2025-169887
39.92,11.1776,0.0,US-2025-116400
8.34,2.2518,0.0,US-2025-169887
6.68,3.2064,0.0,US-2025-169887
16.156,-12.117,0.6,US-2025-165484
17.05,8.184,0.0,US-2025-151323
379.4,178.318,0.0,US-2025-132661
54.816,17.8152,0.2,US-2025-165484
15.552,5.4432,0.2,US-2025-158925
450.0,162.0,0.0,US-2025-118311
199.99,85.9957,0.0,US-2025-166275
359.98,21.5988,0.0,US-2025-121748
100.0,21.0,0.0,US-2025-121748
239.976,17.9982,0.2,US-2025-121020
783.96,78.396,0.2,US-2025-153318
427.644,80.7772,0.1,US-2025-116596
290.98,75.6548,0.0,US-2025-120873
40.2,19.296,0.0,US-2025-152632
43.92,11.8584,0.0,US-2025-156811
25.032,7.8225,0.2,US-2025-156811
9.728,3.2832,0.2,US-2025-116596
67.136,25.176,0.2,US-2025-117387
40.67,12.6077,0.0,US-2025-116596
33.48,1.3392,0.0,US-2025-116596
47.952,13.7862,0.2,US-2025-144344
77.6,38.024,0.0,US-2025-142545
63.968,0.0,0.2,US-2025-144344
165.048,41.262,0.2,US-2025-144344
756.8,75.68,0.0,US-2025-120369
12.42,5.2164,0.0,US-2025-125815
38.19,-26.733,0.7,US-2025-140641
49.536,17.3376,0.2,US-2025-134775
14.28,6.5688,0.0,US-2025-142545
37.425,-29.94,0.7,US-2025-144344
17.616,-14.0928,0.7,US-2025-144393
32.4,15.552,0.0,US-2025-142545
56.91,27.3168,0.0,US-2025-142545
50.96,25.48,0.0,US-2025-134775
93.06,26.0568,0.0,US-2025-130162
1082.48,10.8248,0.0,US-2025-142545
302.376,22.6782,0.2,US-2025-130162
67.0,32.16,0.0,US-2025-146682
11.67,3.0342,0.0,US-2025-112389
11.744,3.8168,0.2,US-2025-131912
40.74,0.4074,0.0,US-2025-112389
11.68,3.504,0.0,US-2025-167290
114.95,32.186,0.0,US-2025-153836
28.752,10.0632,0.2,US-2025-153836
3.62,1.1946,0.0,US-2025-105291
492.835,-14.081,0.3,US-2025-119165
1403.92,70.196,0.2,US-2025-146913
368.97,81.1734,0.0,US-2025-140130
12.39,3.4692,0.0,US-2025-140130
32.064,11.2224,0.2,US-2025-142251
332.94,9.9882,0.0,US-2025-140130
1085.42,282.2092,0.0,US-2025-144218
21.96,6.1488,0.0,US-2025-140130
251.79,118.3413,0.0,US-2025-159212
111.672,6.9795,0.2,US-2025-100671
68.112,17.8794,0.2,US-2025-129196
21.8,6.104,0.0,US-2025-159212
217.584,-29.9178,0.2,US-2025-114972
470.155,-13.433,0.3,US-2025-134180
24.1,9.158,0.0,US-2025-168893
842.94,160.1586,0.0,US-2025-168893
43.32,14.2956,0.0,US-2025-109365
1101.48,429.5772,0.0,US-2025-114972
75.96,22.788,0.0,US-2025-128867
7.98,2.0748,0.0,US-2025-168893
8.82,2.3814,0.0,US-2025-127250
8.75,2.625,0.0,US-2025-168893
9.296,3.0212,0.2,US-2025-109365
4.158,-3.465,0.7,US-2025-159023
27.24,13.3476,0.0,US-2025-128867
43.584,15.7992,0.2,US-2025-109365
15.26,5.0358,0.0,US-2025-109365
20.0,9.6,0.0,US-2025-168893
87.71,41.2237,0.0,US-2025-114972
19.44,9.3312,0.0,US-2025-109365
116.28,56.9772,0.0,US-2025-109365
9.248,3.3524,0.2,US-2025-160136
314.55,150.984,0.0,US-2025-109365
82.95,29.0325,0.0,US-2025-114972
72.0,14.4,0.2,US-2025-134180
179.991,-251.9874,0.7,US-2025-159023
650.352,-97.5528,0.2,US-2025-163328
104.784,-14.4078,0.2,US-2025-163328
66.112,-84.2928,0.6,US-2025-111563
50.496,8.2056,0.2,US-2025-165827
11.376,-5.688,0.6,US-2025-111563
209.88,35.6796,0.0,US-2025-163755
38.29,16.4647,0.0,US-2025-166443
876.3,-292.1,0.4,US-2025-162236
192.8,55.912,0.0,US-2025-146766
4.176,1.305,0.2,US-2025-119018
7.712,2.7956,0.2,US-2025-119018
10.74,5.2626,0.0,US-2025-143308
629.184,228.0792,0.2,US-2025-163328
15.176,5.3116,0.2,US-2025-163328
38.88,18.6624,0.0,US-2025-119018
47.952,16.7832,0.2,US-2025-163328
45.248,3.9592,0.2,US-2025-162236
17.584,-4.1762,0.2,US-2025-163328
185.376,-34.758,0.2,US-2025-162236
686.4,77.22,0.2,US-2025-158260
956.6648,-225.0976,0.32,US-2025-131611
113.888,9.9652,0.2,US-2025-144092
756.8,75.68,0.0,US-2025-157280
273.96,71.2296,0.0,US-2025-157280
863.128,-160.2952,0.3,US-2025-131611
39.68,16.2688,0.0,US-2025-165078
12.588,-20.1408,0.8,US-2025-131611
104.9,50.352,0.0,US-2025-165078
53.248,19.968,0.2,US-2025-148908
29.12,9.828,0.2,US-2025-140207
3.564,-6.237,0.8,US-2025-131611
158.13,77.4837,0.0,US-2025-144092
51.75,24.84,0.0,US-2025-165078
11.84,4.44,0.2,US-2025-143441
89.97,18.8937,0.0,US-2025-157280
72.0,12.96,0.0,US-2025-144092
171.96,45.1395,0.2,US-2025-131611
479.72,52.7692,0.0,US-2025-125094
23.988,-15.992,0.4,US-2025-106677
207.984,-28.5978,0.2,US-2025-153815
81.424,-9.1602,0.2,US-2025-125969
238.56,26.2416,0.0,US-2025-125969
35.568,5.7798,0.2,US-2025-153815
36.112,12.6392,0.2,US-2025-153815
88.768,31.0688,0.2,US-2025-153815
84.84,22.9068,0.0,US-2025-109925
1603.136,100.196,0.2,US-2025-152247
44.46,-17.784,0.6,US-2025-116337
14.82,6.2244,0.0,US-2025-147585
37.44,11.7,0.2,US-2025-161669
57.584,20.1544,0.2,US-2025-116379
26.976,8.7672,0.2,US-2025-161669
27.68,9.688,0.2,US-2025-113817
276.784,89.9548,0.2,US-2025-132997
14.96,0.2992,0.0,US-2025-139388
14.62,6.8714,0.0,US-2025-161669
12.9,6.321,0.0,US-2025-164896
12.96,6.2208,0.0,US-2025-132997
314.088,19.6305,0.2,US-2025-116337
116.82,5.841,0.0,US-2025-132997
11.36,3.2944,0.0,US-2025-161669
119.976,22.4955,0.2,US-2025-144554
479.97,163.1898,0.0,US-2025-168830
263.96,71.2692,0.0,US-2025-132997
359.97,100.7916,0.0,US-2025-132997
261.96,41.9136,0.0,US-2025-152156
731.94,219.582,0.0,US-2025-152156
479.97,177.5889,0.0,US-2025-138233
341.96,54.7136,0.0,US-2025-140935
148.288,29.6576,0.2,US-2025-145177
467.46,191.6586,0.0,US-2025-158694
37.3,17.158,0.0,US-2025-119935
9.98,2.7944,0.0,US-2025-162348
129.92,38.976,0.0,US-2025-158694
334.88,29.302,0.2,US-2025-145177
14.7,3.969,0.0,US-2025-158694
41.86,10.465,0.0,US-2025-137736
20.368,7.3834,0.2,US-2025-125164
81.96,39.3408,0.0,US-2025-119935
69.888,-46.592,0.7,US-2025-145177
3.64,1.365,0.2,US-2025-127761
70.008,24.5028,0.2,US-2025-105494
49.848,16.8237,0.2,US-2025-125164
5.184,1.8144,0.2,US-2025-158694
13.216,4.4604,0.2,US-2025-163384
9.216,3.3408,0.2,US-2025-145177
4.624,1.6762,0.2,US-2025-145177
61.4,28.858,0.0,US-2025-158694
22.248,7.5087,0.2,US-2025-145177
67.71,32.5008,0.0,US-2025-158694
31.104,10.8864,0.2,US-2025-136581
32.4,15.552,0.0,US-2025-163384
89.568,32.4684,0.2,US-2025-145177
29.74,4.461,0.0,US-2025-152940
720.76,187.3976,0.0,US-2025-158694
38.976,-2.436,0.2,US-2025-115588
155.82,42.0714,0.0,US-2025-105494
14.72,-3.312,0.2,US-2025-115588
178.92,-29.0745,0.2,US-2025-145177
279.944,48.9902,0.2,US-2025-144547
41.958,-9.7902,0.4,US-2025-145177
221.98,62.1544,0.0,US-2025-140935
881.93,220.4825,0.0,US-2025-127761
245.646,8.1882,0.1,US-2025-145548
47.992,-2.0568,0.3,US-2025-124506
451.152,0.0,0.2,US-2025-116722
6.96,2.2272,0.0,US-2025-130799
41.96,10.9096,0.0,US-2025-116722
2678.94,241.1046,0.0,US-2025-164196
671.544,50.3658,0.2,US-2025-131968
92.94,25.0938,0.0,US-2025-145548
14.112,1.2348,0.2,US-2025-103128
55.008,17.19,0.2,US-2025-145548
31.504,11.0264,0.2,US-2025-116722
9.888,-6.9216,0.7,US-2025-131968
35.232,11.4504,0.2,US-2025-145548
83.36,20.84,0.0,US-2025-124667
28.14,7.8792,0.0,US-2025-145548
36.0,6.48,0.0,US-2025-145548
95.968,1.1996,0.2,US-2025-124506
59.97,14.9925,0.0,US-2025-124667
257.98,74.8142,0.0,US-2025-139878
1537.074,0.0,0.3,US-2025-124590
449.372,-12.8392,0.3,US-2025-124590
1474.802,-21.0686,0.3,US-2025-124590
22.752,-8.532,0.6,US-2025-149349
674.352,-8.4294,0.2,US-2025-164399
110.096,33.0288,0.2,US-2025-124590
37.68,10.5504,0.0,US-2025-152170
20.58,5.5566,0.0,US-2025-152170
17.38,8.69,0.0,US-2025-152170
6.27,-4.598,0.7,US-2025-134348
4.368,-3.3488,0.7,US-2025-134348
287.52,129.384,0.0,US-2025-152170
16.752,5.4444,0.2,US-2025-124590
19.98,8.991,0.0,US-2025-152170
31.984,1.999,0.2,US-2025-134348
