ProductID,Segment,Category,SubCategory,ProductName
OFF-PA-10000477,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10001937,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000466,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000791,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10002352,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10002352,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10003280,Consumer,Technology,Sub Category,Product Name
OFF-SU-10001218,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001196,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10000912,Home Office,Technology,Sub Category,Product Name
TEC-PH-10000912,Corporate,Technology,Sub Category,Product Name
OFF-PA-10000213,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001553,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001553,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10003996,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000614,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004236,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004236,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004236,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003476,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10002827,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004082,Home Office,Office Supplies,Sub Category,Product Name
OFF-AP-10000124,Corporate,Office Supplies,Sub Category,Product Name
TEC-AC-10004803,Corporate,Technology,Sub Category,Product Name
OFF-EN-10004386,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10000629,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10000629,Consumer,Furniture,Sub Category,Product Name
OFF-AR-10003514,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10000010,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10001546,Consumer,Furniture,Sub Category,Product Name
OFF-BI-10001460,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10001031,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10001509,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10001509,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10001509,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10002763,Home Office,Office Supplies,Sub Category,Product Name
OFF-AP-10003971,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10003971,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10003971,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10003971,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10000918,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10000918,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10000918,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10000521,Home Office,Technology,Sub Category,Product Name
OFF-PA-10004733,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10001446,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001446,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10001994,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10003504,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10002986,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10003651,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10002986,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10002947,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000069,Corporate,Office Supplies,Sub Category,Product Name
OFF-FA-10004854,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10004854,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003179,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003179,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10002250,Corporate,Office Supplies,Sub Category,Product Name
TEC-AC-10004227,Corporate,Technology,Sub Category,Product Name
TEC-AC-10004227,Corporate,Technology,Sub Category,Product Name
OFF-AR-10001958,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10001958,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001958,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004092,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10002923,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10002923,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10002377,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10004261,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10003772,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10000615,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10000615,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10000615,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10004078,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10003799,Home Office,Furniture,Sub Category,Product Name
OFF-SU-10002573,Home Office,Office Supplies,Sub Category,Product Name
OFF-SU-10002573,Home Office,Office Supplies,Sub Category,Product Name
OFF-SU-10002573,Home Office,Office Supplies,Sub Category,Product Name
OFF-SU-10002573,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003696,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10003696,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001072,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10001776,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10001776,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10002824,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002824,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10004848,Home Office,Furniture,Sub Category,Product Name
TEC-AC-10000387,Consumer,Technology,Sub Category,Product Name
OFF-AR-10003217,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000740,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10001954,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10001952,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10002222,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000740,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10001954,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10001952,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10001635,Home Office,Technology,Sub Category,Product Name
TEC-AC-10001635,Corporate,Technology,Sub Category,Product Name
OFF-SU-10001165,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10001291,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10001291,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10003849,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10003849,Consumer,Furniture,Sub Category,Product Name
OFF-EN-10000483,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000143,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10003442,Corporate,Technology,Sub Category,Product Name
FUR-FU-10003724,Home Office,Furniture,Sub Category,Product Name
FUR-CH-10000553,Home Office,Furniture,Sub Category,Product Name
OFF-BI-10002982,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002982,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002982,Corporate,Office Supplies,Sub Category,Product Name
TEC-AC-10002718,Corporate,Technology,Sub Category,Product Name
OFF-ST-10001505,Consumer,Office Supplies,Sub Category,Product Name
OFF-EN-10004955,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000962,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000962,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004327,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10001357,Home Office,Office Supplies,Sub Category,Product Name
FUR-FU-10003976,Home Office,Furniture,Sub Category,Product Name
FUR-FU-10003976,Corporate,Furniture,Sub Category,Product Name
OFF-PA-10002666,Corporate,Office Supplies,Sub Category,Product Name
OFF-EN-10004483,Corporate,Office Supplies,Sub Category,Product Name
OFF-EN-10004483,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003405,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10003724,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10001025,Consumer,Furniture,Sub Category,Product Name
OFF-BI-10004233,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003752,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10003752,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10000658,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10000658,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10004737,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10001790,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10004498,Corporate,Office Supplies,Sub Category,Product Name
OFF-SU-10004498,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10002377,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10000474,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10001215,Corporate,Furniture,Sub Category,Product Name
OFF-PA-10000380,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10000380,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10000464,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10004507,Home Office,Office Supplies,Sub Category,Product Name
OFF-ST-10004507,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10002214,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10002214,Corporate,Office Supplies,Sub Category,Product Name
TEC-AC-10001714,Corporate,Technology,Sub Category,Product Name
TEC-PH-10001536,Home Office,Technology,Sub Category,Product Name
FUR-FU-10004245,Corporate,Furniture,Sub Category,Product Name
OFF-SU-10004661,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10002893,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10002799,Corporate,Office Supplies,Sub Category,Product Name
TEC-PH-10004774,Consumer,Technology,Sub Category,Product Name
OFF-BI-10001510,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002852,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002852,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10002852,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10001225,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10002656,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10000352,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000575,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10004965,Home Office,Office Supplies,Sub Category,Product Name
OFF-ST-10003123,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10003123,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10003123,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10003123,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10003281,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10003281,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10004877,Corporate,Technology,Sub Category,Product Name
TEC-AC-10001465,Home Office,Technology,Sub Category,Product Name
OFF-BI-10003910,Home Office,Office Supplies,Sub Category,Product Name
TEC-PH-10000148,Home Office,Technology,Sub Category,Product Name
TEC-PH-10000148,Consumer,Technology,Sub Category,Product Name
OFF-EN-10001532,Corporate,Office Supplies,Sub Category,Product Name
OFF-EN-10001532,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10004734,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10000771,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10002960,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10002960,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10003142,Consumer,Furniture,Sub Category,Product Name
OFF-AR-10004042,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10000621,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10002759,Home Office,Furniture,Sub Category,Product Name
OFF-SU-10000952,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10002759,Consumer,Furniture,Sub Category,Product Name
OFF-BI-10004828,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004828,Corporate,Office Supplies,Sub Category,Product Name
OFF-FA-10004968,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10000246,Corporate,Furniture,Sub Category,Product Name
OFF-BI-10001294,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10001294,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001294,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10002053,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10004826,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10004826,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004826,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10003266,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10001552,Corporate,Technology,Sub Category,Product Name
TEC-AC-10002399,Consumer,Technology,Sub Category,Product Name
TEC-PH-10002844,Consumer,Technology,Sub Category,Product Name
TEC-PH-10004100,Consumer,Technology,Sub Category,Product Name
TEC-PH-10004100,Corporate,Technology,Sub Category,Product Name
FUR-FU-10002813,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10002813,Corporate,Furniture,Sub Category,Product Name
OFF-PA-10001878,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10003631,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001191,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10003347,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10003347,Home Office,Furniture,Sub Category,Product Name
FUR-FU-10003347,Consumer,Furniture,Sub Category,Product Name
TEC-PH-10002365,Consumer,Technology,Sub Category,Product Name
OFF-PA-10002713,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10001419,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10001970,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10000249,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004438,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004438,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10001970,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10001363,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000249,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10001037,Home Office,Furniture,Sub Category,Product Name
OFF-PA-10002606,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10002364,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10002364,Corporate,Furniture,Sub Category,Product Name
TEC-AC-10000171,Corporate,Technology,Sub Category,Product Name
TEC-AC-10000171,Home Office,Technology,Sub Category,Product Name
OFF-AP-10004249,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10004249,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10004344,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10004344,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000320,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10001473,Consumer,Furniture,Sub Category,Product Name
TEC-AC-10001998,Consumer,Technology,Sub Category,Product Name
FUR-FU-10000023,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10000023,Consumer,Furniture,Sub Category,Product Name
OFF-ST-10002957,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10001934,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10000381,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002571,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10002571,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10000673,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10002444,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10004209,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10002975,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10002762,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10002414,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10001074,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10004511,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10000380,Home Office,Office Supplies,Sub Category,Product Name
TEC-AC-10002167,Consumer,Technology,Sub Category,Product Name
TEC-AC-10002167,Consumer,Technology,Sub Category,Product Name
TEC-AC-10002167,Consumer,Technology,Sub Category,Product Name
TEC-AC-10002167,Consumer,Technology,Sub Category,Product Name
OFF-PA-10004665,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10004258,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10004258,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10004258,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10004258,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10004258,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10004269,Consumer,Office Supplies,Sub Category,Product Name
TEC-AC-10004209,Consumer,Technology,Sub Category,Product Name
TEC-AC-10004209,Consumer,Technology,Sub Category,Product Name
TEC-AC-10000023,Corporate,Technology,Sub Category,Product Name
TEC-AC-10000023,Corporate,Technology,Sub Category,Product Name
TEC-AC-10002380,Corporate,Technology,Sub Category,Product Name
OFF-ST-10000876,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10000876,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10001158,Consumer,Office Supplies,Sub Category,Product Name
OFF-LA-10000414,Home Office,Office Supplies,Sub Category,Product Name
OFF-LA-10001297,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001658,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10001658,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001658,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10002538,Corporate,Technology,Sub Category,Product Name
OFF-AR-10004790,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003719,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000061,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10000061,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10003797,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004100,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10003797,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000304,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10003309,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10000520,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10003848,Corporate,Office Supplies,Sub Category,Product Name
TEC-PH-10004700,Consumer,Technology,Sub Category,Product Name
OFF-BI-10004002,Home Office,Office Supplies,Sub Category,Product Name
TEC-AC-10000927,Consumer,Technology,Sub Category,Product Name
TEC-PH-10002923,Consumer,Technology,Sub Category,Product Name
TEC-PH-10002923,Corporate,Technology,Sub Category,Product Name
FUR-FU-10003832,Home Office,Furniture,Sub Category,Product Name
OFF-ST-10002562,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10003194,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10003194,Corporate,Furniture,Sub Category,Product Name
OFF-AP-10002350,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10002350,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10002350,Corporate,Office Supplies,Sub Category,Product Name
OFF-EN-10003798,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10000246,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10000777,Corporate,Office Supplies,Sub Category,Product Name
TEC-AC-10001114,Home Office,Technology,Sub Category,Product Name
OFF-LA-10000305,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10001892,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10004996,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004996,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004996,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10000404,Home Office,Office Supplies,Sub Category,Product Name
OFF-ST-10002486,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10002486,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001617,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10000719,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10000010,Consumer,Furniture,Sub Category,Product Name
OFF-PA-10004040,Home Office,Office Supplies,Sub Category,Product Name
FUR-FU-10001617,Consumer,Furniture,Sub Category,Product Name
OFF-BI-10004654,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10004654,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10001950,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10003577,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10004666,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10003464,Home Office,Furniture,Sub Category,Product Name
OFF-ST-10001558,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10001558,Corporate,Office Supplies,Sub Category,Product Name
OFF-ST-10001558,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001221,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001221,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10000358,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10003622,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10004091,Corporate,Furniture,Sub Category,Product Name
FUR-TA-10003837,Corporate,Furniture,Sub Category,Product Name
OFF-EN-10003040,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10003291,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003291,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003291,Home Office,Office Supplies,Sub Category,Product Name
OFF-AR-10004587,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10001955,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003981,Consumer,Office Supplies,Sub Category,Product Name
OFF-ST-10000943,Home Office,Office Supplies,Sub Category,Product Name
FUR-FU-10000820,Consumer,Furniture,Sub Category,Product Name
TEC-AC-10001542,Consumer,Technology,Sub Category,Product Name
OFF-AR-10003338,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10003338,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10004082,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10003567,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10003567,Corporate,Office Supplies,Sub Category,Product Name
OFF-EN-10001141,Consumer,Office Supplies,Sub Category,Product Name
OFF-EN-10001141,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10000088,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003676,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10003676,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003676,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003676,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10000062,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10002854,Consumer,Office Supplies,Sub Category,Product Name
OFF-FA-10000134,Consumer,Office Supplies,Sub Category,Product Name
TEC-PH-10003589,Corporate,Technology,Sub Category,Product Name
TEC-PH-10003589,Home Office,Technology,Sub Category,Product Name
TEC-PH-10003589,Consumer,Technology,Sub Category,Product Name
OFF-EN-10002500,Corporate,Office Supplies,Sub Category,Product Name
OFF-AR-10000634,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10003694,Corporate,Office Supplies,Sub Category,Product Name
TEC-AC-10003499,Corporate,Technology,Sub Category,Product Name
TEC-AC-10003499,Consumer,Technology,Sub Category,Product Name
FUR-FU-10001196,Corporate,Furniture,Sub Category,Product Name
OFF-BI-10001758,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10002082,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10002082,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10002082,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10002082,Corporate,Office Supplies,Sub Category,Product Name
TEC-MA-10003173,Home Office,Technology,Sub Category,Product Name
TEC-PH-10000439,Consumer,Technology,Sub Category,Product Name
TEC-PH-10000439,Corporate,Technology,Sub Category,Product Name
OFF-BI-10004738,Corporate,Office Supplies,Sub Category,Product Name
OFF-BI-10004738,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10004738,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10000576,Home Office,Office Supplies,Sub Category,Product Name
FUR-FU-10002445,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10003039,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10003039,Consumer,Furniture,Sub Category,Product Name
OFF-BI-10004632,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10003127,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10003641,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10003127,Home Office,Office Supplies,Sub Category,Product Name
OFF-AP-10000027,Home Office,Office Supplies,Sub Category,Product Name
TEC-AC-10004127,Home Office,Technology,Sub Category,Product Name
OFF-PA-10001970,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004039,Home Office,Office Supplies,Sub Category,Product Name
TEC-AC-10001266,Home Office,Technology,Sub Category,Product Name
TEC-AC-10001266,Consumer,Technology,Sub Category,Product Name
OFF-BI-10001628,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10001628,Home Office,Office Supplies,Sub Category,Product Name
OFF-BI-10001628,Consumer,Office Supplies,Sub Category,Product Name
OFF-BI-10003708,Consumer,Office Supplies,Sub Category,Product Name
FUR-FU-10002157,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10002157,Consumer,Furniture,Sub Category,Product Name
OFF-BI-10002412,Corporate,Office Supplies,Sub Category,Product Name
FUR-FU-10000397,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10000397,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10000397,Corporate,Furniture,Sub Category,Product Name
FUR-FU-10003731,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10003731,Consumer,Furniture,Sub Category,Product Name
FUR-FU-10003731,Corporate,Furniture,Sub Category,Product Name
TEC-PH-10002293,Corporate,Technology,Sub Category,Product Name
OFF-AR-10001915,Consumer,Office Supplies,Sub Category,Product Name
OFF-AR-10002952,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10004071,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10004071,Home Office,Office Supplies,Sub Category,Product Name
OFF-PA-10004071,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10001977,Corporate,Office Supplies,Sub Category,Product Name
OFF-PA-10001977,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10004664,Corporate,Office Supplies,Sub Category,Product Name
OFF-SU-10004664,Corporate,Office Supplies,Sub Category,Product Name
OFF-SU-10004231,Consumer,Office Supplies,Sub Category,Product Name
OFF-SU-10004231,Consumer,Office Supplies,Sub Category,Product Name
OFF-PA-10002764,Home Office,Office Supplies,Sub Category,Product Name
OFF-EN-10002592,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10000696,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10000696,Corporate,Office Supplies,Sub Category,Product Name
OFF-AP-10000696,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10002998,Consumer,Office Supplies,Sub Category,Product Name
OFF-AP-10002998,Consumer,Office Supplies,Sub Category,Product Name
