RowID,OrderID,ShipDate,ShipMode,CustomerID,PostalCode,sales,profit,ProductID,City
534,CA-2016-168753,2016-05-31,Second Class,RL-19615,36116,979.95,274.39,TEC-PH-10000984,Montgomery
1977,CA-2014-110408,2014-10-20,Second Class,AS-10225,36116,1394.95,362.69,TEC-PH-10002352,Montgomery
4937,CA-2017-150931,2017-01-13,Standard Class,DP-13390,35401,33.74,15.52,OFF-BI-10004728,Tuscaloosa
7151,CA-2017-100412,2017-12-26,Standard Class,SR-20425,35401,141.96,35.49,FUR-CH-10002647,Tuscaloosa
5860,CA-2015-108119,2015-11-08,Standard Class,MS-17530,72032,301.96,45.29,FUR-TA-10002530,Conway
962,CA-2015-160059,2015-11-30,Standard Class,TB-21190,72701,6.24,3.06,OFF-BI-10000145,Fayetteville
5928,CA-2014-114314,2014-10-15,Standard Class,DB-13555,72701,7.31,3.44,OFF-LA-10000240,Fayetteville
5929,CA-2014-114314,2014-10-15,Standard Class,DB-13555,72701,8.92,3.92,FUR-FU-10002107,Fayetteville
8263,CA-2016-100307,2016-12-19,Standard Class,TC-21475,72701,19.44,9.33,OFF-PA-10002552,Fayetteville
7890,CA-2016-148684,2016-12-29,Standard Class,TS-21655,72701,19.89,5.37,OFF-AR-10003811,Fayetteville
3850,CA-2017-161053,2017-09-23,First Class,JE-15745,72701,34.95,15.38,TEC-AC-10004633,Fayetteville
5277,CA-2017-147333,2017-12-20,Standard Class,KL-16555,72701,44.75,8.50,TEC-AC-10003038,Fayetteville
496,CA-2015-134782,2015-12-31,Standard Class,MD-17350,72701,105.42,51.66,OFF-EN-10001434,Fayetteville
7893,CA-2016-148684,2016-12-29,Standard Class,TS-21655,72701,106.32,49.97,OFF-PA-10003302,Fayetteville
5276,CA-2017-147333,2017-12-20,Standard Class,KL-16555,72701,159.80,70.31,TEC-AC-10004469,Fayetteville
7892,CA-2016-148684,2016-12-29,Standard Class,TS-21655,72701,343.85,137.54,FUR-FU-10003553,Fayetteville
7891,CA-2016-148684,2016-12-29,Standard Class,TS-21655,72701,399.98,171.99,TEC-AC-10001838,Fayetteville
3849,CA-2017-161053,2017-09-23,First Class,JE-15745,72701,691.96,318.30,OFF-BI-10004318,Fayetteville
9034,CA-2014-152268,2014-09-07,Standard Class,SC-20095,72701,1793.98,843.17,OFF-BI-10001359,Fayetteville
6718,CA-2016-134789,2016-04-15,Standard Class,CK-12325,71901,25.92,12.70,OFF-PA-10001934,Hot Springs
6717,CA-2016-134789,2016-04-15,Standard Class,CK-12325,71901,30.00,14.40,OFF-FA-10002280,Hot Springs
2642,CA-2015-169740,2015-02-25,Standard Class,LM-17065,71901,29.99,3.00,TEC-AC-10000927,Hot Springs
6719,CA-2016-134789,2016-04-15,Standard Class,CK-12325,71901,159.92,31.98,FUR-FU-10003268,Hot Springs
1125,US-2014-147627,2014-01-26,Standard Class,HL-15040,72401,6.63,1.79,OFF-AR-10003811,Jonesboro
5875,CA-2017-133095,2017-06-04,Same Day,EH-14005,72401,9.54,4.39,OFF-BI-10004141,Jonesboro
1126,US-2014-147627,2014-01-26,Standard Class,HL-15040,72401,23.34,10.97,OFF-EN-10001539,Jonesboro
1123,US-2014-147627,2014-01-26,Standard Class,HL-15040,72401,22.96,6.66,OFF-AR-10002375,Jonesboro
1124,US-2014-147627,2014-01-26,Standard Class,HL-15040,72401,38.60,11.58,FUR-FU-10003194,Jonesboro
6978,US-2016-119298,2016-11-28,First Class,EP-13915,72401,59.98,17.99,TEC-PH-10002564,Jonesboro
5874,CA-2017-133095,2017-06-04,Same Day,EH-14005,72401,108.08,54.04,OFF-BI-10002353,Jonesboro
9602,CA-2016-117604,2016-09-09,Standard Class,JP-15520,72401,239.50,114.96,OFF-PA-10001357,Jonesboro
4089,US-2014-156559,2014-08-26,Standard Class,LH-16900,72401,638.82,172.48,FUR-BO-10000711,Jonesboro
1122,US-2014-147627,2014-01-26,Standard Class,HL-15040,72401,699.93,181.98,TEC-PH-10001061,Jonesboro
1127,US-2014-147627,2014-01-26,Standard Class,HL-15040,72401,1067.94,224.27,FUR-CH-10002331,Jonesboro
5537,US-2016-167472,2016-06-07,First Class,CK-12595,72209,11.67,5.60,OFF-BI-10000591,Little Rock
5538,US-2016-167472,2016-06-07,First Class,CK-12595,72209,12.96,6.22,OFF-PA-10001534,Little Rock
5864,CA-2016-101525,2016-05-04,Second Class,CM-12235,72209,11.16,4.35,OFF-AR-10000716,Little Rock
2533,CA-2014-111500,2014-08-21,Standard Class,DJ-13510,72209,12.67,4.56,OFF-FA-10002676,Little Rock
2798,CA-2017-158743,2017-10-27,Standard Class,IG-15085,72209,13.36,4.14,OFF-AR-10002257,Little Rock
2532,CA-2014-111500,2014-08-21,Standard Class,DJ-13510,72209,17.96,8.26,OFF-BI-10000829,Little Rock
5863,CA-2016-101525,2016-05-04,Second Class,CM-12235,72209,19.44,9.33,OFF-PA-10003936,Little Rock
2201,US-2014-165659,2014-06-06,Standard Class,LT-17110,72209,22.20,9.10,FUR-FU-10001935,Little Rock
2799,CA-2017-158743,2017-10-27,Standard Class,IG-15085,72209,39.96,18.78,OFF-PA-10001019,Little Rock
5533,US-2016-167472,2016-06-07,First Class,CK-12595,72209,26.85,5.10,TEC-AC-10003038,Little Rock
6856,US-2017-162670,2017-12-28,Second Class,MF-18250,72209,44.96,20.68,OFF-PA-10001994,Little Rock
5535,US-2016-167472,2016-06-07,First Class,CK-12595,72209,59.94,28.17,OFF-PA-10000157,Little Rock
5536,US-2016-167472,2016-06-07,First Class,CK-12595,72209,64.14,30.79,OFF-BI-10001721,Little Rock
6853,US-2017-162670,2017-12-28,Second Class,MF-18250,72209,62.04,17.37,OFF-ST-10001328,Little Rock
5862,CA-2016-101525,2016-05-04,Second Class,CM-12235,72209,109.92,53.86,OFF-PA-10001497,Little Rock
2531,CA-2014-111500,2014-08-21,Standard Class,DJ-13510,72209,114.20,52.53,OFF-PA-10000595,Little Rock
2800,CA-2017-158743,2017-10-27,Standard Class,IG-15085,72209,145.85,70.01,OFF-BI-10003364,Little Rock
6857,US-2017-162670,2017-12-28,Second Class,MF-18250,72209,182.94,85.98,OFF-EN-10001453,Little Rock
5532,US-2016-167472,2016-06-07,First Class,CK-12595,72209,179.94,75.57,TEC-AC-10001109,Little Rock
5534,US-2016-167472,2016-06-07,First Class,CK-12595,72209,323.37,129.35,TEC-AC-10003174,Little Rock
2534,CA-2014-111500,2014-08-21,Standard Class,DJ-13510,72209,339.96,122.39,TEC-AC-10000844,Little Rock
6854,US-2017-162670,2017-12-28,Second Class,MF-18250,72209,494.97,148.49,TEC-PH-10003601,Little Rock
6855,US-2017-162670,2017-12-28,Second Class,MF-18250,72209,367.96,14.72,OFF-ST-10001522,Little Rock
2202,US-2014-165659,2014-06-06,Standard Class,LT-17110,72209,881.93,229.30,TEC-PH-10002563,Little Rock
9254,CA-2017-102309,2017-09-25,Second Class,DO-13645,71603,12.96,6.22,OFF-PA-10002005,Pine Bluff
9253,CA-2017-102309,2017-09-25,Second Class,DO-13645,71603,199.95,63.98,TEC-AC-10001114,Pine Bluff
5387,CA-2017-152786,2017-03-17,Standard Class,GA-14725,72756,40.41,18.59,OFF-BI-10000829,Rogers
9761,CA-2017-159135,2017-11-08,Standard Class,KM-16375,72762,4.30,1.42,OFF-AR-10000657,Springdale
3896,CA-2017-110212,2017-05-05,Standard Class,SJ-20125,71854,48.90,18.09,TEC-AC-10002331,Texarkana
5234,CA-2014-115084,2014-10-22,Standard Class,LS-17200,71854,605.34,145.28,FUR-CH-10004626,Texarkana
1907,US-2016-150567,2016-05-21,Standard Class,RP-19855,32712,2.95,-2.16,OFF-BI-10001757,Apopka
5687,CA-2014-131541,2014-07-28,Same Day,CK-12205,32712,14.32,5.19,OFF-FA-10000621,Apopka
4725,CA-2016-131968,2016-11-15,Standard Class,LB-16795,32712,9.89,-6.92,OFF-BI-10002852,Apopka
5689,CA-2014-131541,2014-07-28,Same Day,CK-12205,32712,48.94,16.52,OFF-EN-10000781,Apopka
1908,US-2016-150567,2016-05-21,Standard Class,RP-19855,32712,27.02,-21.61,OFF-BI-10000069,Apopka
5688,CA-2014-131541,2014-07-28,Same Day,CK-12205,32712,129.89,12.99,FUR-FU-10003623,Apopka
4726,CA-2016-131968,2016-11-15,Standard Class,LB-16795,32712,671.54,50.37,OFF-AP-10001058,Apopka
964,CA-2014-127488,2014-09-24,Second Class,MS-17365,33433,4.61,1.67,OFF-LA-10001613,Boca Raton
7993,CA-2016-133872,2016-06-17,First Class,VM-21835,33433,18.46,2.31,TEC-AC-10000521,Boca Raton
7992,CA-2016-133872,2016-06-17,First Class,VM-21835,33433,39.94,-26.62,OFF-BI-10002082,Boca Raton
1915,CA-2017-124597,2017-05-05,Standard Class,AS-10630,33437,4.61,1.67,OFF-LA-10003190,Boynton Beach
7305,US-2017-117450,2017-09-08,Standard Class,DO-13645,33437,10.37,3.63,OFF-PA-10000289,Boynton Beach
1917,CA-2017-124597,2017-05-05,Standard Class,AS-10630,33437,11.95,3.88,OFF-LA-10001569,Boynton Beach
2106,US-2014-167633,2014-10-05,Standard Class,BW-11200,33437,15.55,5.44,OFF-PA-10004888,Boynton Beach
1916,CA-2017-124597,2017-05-05,Standard Class,AS-10630,33437,15.53,4.85,OFF-AR-10002280,Boynton Beach
1235,CA-2016-144344,2016-10-28,Same Day,PG-18820,33437,47.95,13.79,FUR-FU-10000076,Boynton Beach
1237,CA-2016-144344,2016-10-28,Same Day,PG-18820,33437,63.97,0.00,FUR-FU-10003268,Boynton Beach
1236,CA-2016-144344,2016-10-28,Same Day,PG-18820,33437,37.42,-29.94,OFF-BI-10003719,Boynton Beach
7304,US-2017-117450,2017-09-08,Standard Class,DO-13645,33437,97.18,6.07,FUR-CH-10003817,Boynton Beach
1238,CA-2016-144344,2016-10-28,Same Day,PG-18820,33437,165.05,41.26,FUR-FU-10003553,Boynton Beach
8923,CA-2016-145709,2016-10-08,Standard Class,AH-10690,33134,11.57,2.60,FUR-FU-10002885,Coral Gables
8922,CA-2016-145709,2016-10-08,Standard Class,AH-10690,33134,52.68,19.75,TEC-PH-10003095,Coral Gables
9336,CA-2017-110198,2017-05-02,First Class,AG-10900,33065,4.61,1.50,OFF-LA-10004409,Coral Springs
2558,US-2015-112508,2015-03-30,Standard Class,BP-11185,33065,6.99,0.52,OFF-AP-10002287,Coral Springs
1194,US-2015-130519,2015-09-15,Same Day,NG-18355,33065,15.55,5.44,OFF-PA-10001937,Coral Springs
1195,US-2015-130519,2015-09-15,Same Day,NG-18355,33065,15.71,2.55,FUR-FU-10002268,Coral Springs
1196,US-2015-130519,2015-09-15,Same Day,NG-18355,33065,24.67,2.16,OFF-ST-10001321,Coral Springs
1197,US-2015-130519,2015-09-15,Same Day,NG-18355,33065,55.97,-2.10,FUR-FU-10003394,Coral Springs
9335,CA-2017-110198,2017-05-02,First Class,AG-10900,33065,314.35,-15.72,FUR-BO-10001798,Coral Springs
2911,CA-2015-118444,2015-11-09,Standard Class,VD-21670,33065,387.14,24.20,OFF-AP-10000576,Coral Springs
8208,CA-2015-122266,2015-04-30,Standard Class,SA-20830,32114,2.62,0.43,OFF-AR-10004757,Daytona Beach
4335,CA-2015-112375,2015-12-27,Standard Class,RD-19720,32114,27.31,9.22,OFF-EN-10003798,Daytona Beach
4334,CA-2015-112375,2015-12-27,Standard Class,RD-19720,32114,50.88,14.63,TEC-AC-10003237,Daytona Beach
8207,CA-2015-122266,2015-04-30,Standard Class,SA-20830,32114,191.52,-76.61,FUR-TA-10000577,Daytona Beach
6591,CA-2014-164749,2014-03-26,First Class,BG-11740,33445,9.91,3.22,OFF-LA-10004484,Delray Beach
9277,CA-2016-113236,2016-05-29,Second Class,CP-12085,33445,47.92,11.98,TEC-AC-10001267,Delray Beach
9276,CA-2016-113236,2016-05-29,Second Class,CP-12085,33445,184.70,13.85,OFF-ST-10000532,Delray Beach
1320,CA-2014-160773,2014-07-05,Standard Class,LW-16825,32725,5.18,-3.63,OFF-BI-10000546,Deltona
2159,CA-2017-148166,2017-10-26,Standard Class,NK-18490,32725,17.86,2.01,OFF-AR-10004956,Deltona
5133,CA-2015-123330,2015-06-27,Standard Class,EP-13915,32725,107.98,37.79,TEC-PH-10001819,Deltona
5106,CA-2014-116568,2014-12-20,Standard Class,BM-11785,32725,186.30,13.97,FUR-CH-10002439,Deltona
1319,CA-2014-160773,2014-07-05,Standard Class,LW-16825,32725,575.92,71.99,TEC-PH-10004586,Deltona
2530,CA-2014-108707,2014-10-29,Standard Class,DB-12910,33311,10.37,3.63,OFF-PA-10000788,Fort Lauderdale
4965,CA-2016-141180,2016-05-19,Second Class,DP-13000,33311,7.76,-5.18,OFF-BI-10000301,Fort Lauderdale
2773,CA-2017-158967,2017-12-12,First Class,BT-11680,33311,19.10,5.73,FUR-FU-10001940,Fort Lauderdale
5,US-2015-108966,2015-10-18,Standard Class,SO-20335,33311,22.37,2.52,OFF-ST-10000760,Fort Lauderdale
3785,CA-2017-125752,2017-08-04,Standard Class,EH-14125,33311,41.42,8.28,TEC-AC-10003590,Fort Lauderdale
9806,CA-2016-136322,2016-10-26,Standard Class,AP-10720,33311,45.57,9.68,FUR-FU-10002878,Fort Lauderdale
9807,CA-2016-136322,2016-10-26,Standard Class,AP-10720,33311,28.75,-21.08,OFF-BI-10004817,Fort Lauderdale
7201,CA-2016-104276,2016-12-03,Standard Class,HF-14995,33311,116.76,14.60,TEC-PH-10001944,Fort Lauderdale
3488,CA-2017-120705,2017-09-11,Standard Class,MG-17875,33311,147.18,-29.44,OFF-ST-10001522,Fort Lauderdale
7202,CA-2016-104276,2016-12-03,Standard Class,HF-14995,33311,331.02,-114.35,FUR-TA-10001039,Fort Lauderdale
6707,CA-2016-112277,2016-09-15,Standard Class,SC-20695,33311,519.68,58.46,TEC-PH-10003505,Fort Lauderdale
7277,CA-2014-120670,2014-11-06,Standard Class,JK-16120,33311,799.92,239.98,TEC-AC-10004171,Fort Lauderdale
8661,CA-2017-124765,2017-11-30,Standard Class,HZ-14950,33311,723.92,-81.44,FUR-BO-10003965,Fort Lauderdale
6989,CA-2017-158561,2017-11-16,Second Class,BB-11545,33311,1158.12,130.29,OFF-AP-10002651,Fort Lauderdale
4,US-2015-108966,2015-10-18,Standard Class,SO-20335,33311,957.58,-383.03,FUR-TA-10000577,Fort Lauderdale
3770,CA-2014-153913,2014-12-20,Second Class,KB-16585,33012,1.98,0.67,OFF-FA-10000490,Hialeah
1887,CA-2014-140165,2014-05-15,First Class,EH-14005,33012,7.10,2.40,OFF-FA-10002815,Hialeah
9771,CA-2016-123533,2016-11-30,Standard Class,SC-20050,33012,10.53,3.42,OFF-PA-10001609,Hialeah
7192,CA-2016-116918,2016-10-06,Second Class,JK-15205,33012,5.39,-4.49,OFF-BI-10004140,Hialeah
4330,CA-2017-149853,2017-10-09,Standard Class,PO-18850,33012,15.55,5.44,OFF-PA-10000556,Hialeah
2695,CA-2014-143182,2014-10-20,Standard Class,DL-12865,33012,15.38,4.04,FUR-FU-10004270,Hialeah
8957,CA-2017-105620,2017-12-28,First Class,JH-15430,33012,21.00,5.78,FUR-FU-10004963,Hialeah
4331,CA-2017-149853,2017-10-09,Standard Class,PO-18850,33012,17.92,1.12,OFF-AP-10000804,Hialeah
7193,CA-2016-116918,2016-10-06,Second Class,JK-15205,33012,30.98,5.03,OFF-AR-10003631,Hialeah
5759,CA-2015-149300,2015-11-23,First Class,BH-11710,33012,32.98,-1.98,TEC-MA-10000423,Hialeah
9772,CA-2016-123533,2016-11-30,Standard Class,SC-20050,33012,42.38,4.24,OFF-AP-10002765,Hialeah
725,CA-2016-114713,2016-07-12,Standard Class,SC-20695,33012,45.58,5.13,OFF-SU-10004664,Hialeah
8325,CA-2017-144456,2017-09-09,First Class,FC-14245,33012,61.68,5.40,OFF-ST-10001321,Hialeah
8958,CA-2017-105620,2017-12-28,First Class,JH-15430,33012,120.00,-7.20,TEC-MA-10004626,Hialeah
8326,CA-2017-144456,2017-09-09,First Class,FC-14245,33012,158.38,13.86,TEC-PH-10001750,Hialeah
9770,CA-2016-123533,2016-11-30,Standard Class,SC-20050,33012,339.92,8.50,FUR-BO-10001619,Hialeah
1888,CA-2014-140165,2014-05-15,First Class,EH-14005,33012,398.35,-331.96,OFF-BI-10004519,Hialeah
3769,CA-2014-153913,2014-12-20,Second Class,KB-16585,33012,1013.83,101.38,FUR-CH-10000988,Hialeah
7252,CA-2016-116764,2016-09-02,Standard Class,EM-13825,33021,9.22,3.34,OFF-LA-10002473,Hollywood
4132,CA-2015-111703,2015-07-09,Standard Class,KB-16315,33021,11.95,4.03,OFF-PA-10000349,Hollywood
8474,CA-2015-169733,2015-10-26,Second Class,GM-14500,33021,9.95,1.00,OFF-ST-10000876,Hollywood
4133,CA-2015-111703,2015-07-09,Standard Class,KB-16315,33021,15.55,5.64,OFF-PA-10003349,Hollywood
6415,CA-2017-142671,2017-11-14,Second Class,DR-12940,33021,11.52,-7.68,OFF-BI-10004099,Hollywood
6138,US-2016-142251,2016-11-04,Second Class,FO-14305,33021,32.06,11.22,OFF-PA-10002986,Hollywood
7924,CA-2017-134096,2017-09-29,Standard Class,PP-18955,33021,15.57,-11.42,OFF-BI-10004002,Hollywood
8995,CA-2014-109043,2014-08-17,First Class,CS-12355,33021,91.36,29.69,OFF-PA-10000312,Hollywood
8996,CA-2014-109043,2014-08-17,First Class,CS-12355,33021,152.24,17.13,OFF-AP-10004708,Hollywood
9042,CA-2014-114335,2014-10-03,Standard Class,XP-21865,33021,337.09,16.85,FUR-FU-10000277,Hollywood
7923,CA-2017-134096,2017-09-29,Standard Class,PP-18955,33021,383.96,38.40,TEC-PH-10000526,Hollywood
3947,CA-2017-167871,2017-11-23,Standard Class,AF-10870,33030,2.94,-0.66,OFF-SU-10001225,Homestead
3946,CA-2017-167871,2017-11-23,Standard Class,AF-10870,33030,44.38,15.53,OFF-PA-10001977,Homestead
1136,US-2016-148803,2016-12-11,Same Day,LR-16915,33030,85.22,7.46,OFF-ST-10001476,Homestead
2218,CA-2014-151953,2014-09-25,Standard Class,DB-13555,32216,2.82,0.99,OFF-AR-10003469,Jacksonville
4664,CA-2016-111409,2016-09-22,Standard Class,PO-18850,32216,3.00,1.05,OFF-LA-10002787,Jacksonville
2606,CA-2014-112718,2014-12-21,Standard Class,KN-16450,32216,1.17,-0.86,OFF-BI-10000591,Jacksonville
6598,CA-2014-169257,2014-06-12,Standard Class,SV-20785,32216,1.37,-0.91,OFF-BI-10002557,Jacksonville
8235,CA-2017-102204,2017-05-06,Standard Class,CJ-12010,32216,3.33,0.42,OFF-SU-10001212,Jacksonville
3257,CA-2015-155453,2015-08-14,Standard Class,RA-19885,32216,4.61,1.67,OFF-LA-10001613,Jacksonville
8240,CA-2017-103065,2017-10-20,Same Day,PT-19090,32216,4.45,1.11,OFF-AR-10003251,Jacksonville
3464,CA-2016-165470,2016-11-30,Standard Class,HJ-14875,32216,5.08,1.65,OFF-PA-10004675,Jacksonville
8239,CA-2017-103065,2017-10-20,Same Day,PT-19090,32216,6.67,2.50,OFF-PA-10000380,Jacksonville
5489,CA-2017-134495,2017-04-04,Second Class,BF-11020,32216,6.26,2.04,OFF-LA-10000262,Jacksonville
4801,US-2016-148901,2016-05-19,Standard Class,MK-17905,32216,4.77,0.42,OFF-AR-10002467,Jacksonville
864,CA-2016-134474,2016-01-07,Second Class,AJ-10795,32216,5.25,0.59,OFF-AR-10003958,Jacksonville
8238,CA-2017-103065,2017-10-20,Same Day,PT-19090,32216,4.77,-0.77,OFF-ST-10000617,Jacksonville
6321,CA-2017-160017,2017-10-02,Standard Class,SP-20860,32216,10.37,3.63,OFF-PA-10001800,Jacksonville
2700,CA-2014-145317,2014-03-23,Standard Class,SM-20320,32216,8.02,1.00,OFF-AR-10003183,Jacksonville
5790,CA-2017-115070,2017-04-14,Second Class,MG-18205,32216,4.42,-3.09,OFF-BI-10003712,Jacksonville
435,US-2014-150574,2014-12-25,Standard Class,MK-18160,32216,4.81,-3.69,OFF-BI-10000773,Jacksonville
1282,CA-2017-122154,2017-04-11,First Class,SA-20830,32216,15.12,4.91,OFF-LA-10000121,Jacksonville
5789,CA-2017-115070,2017-04-14,Second Class,MG-18205,32216,12.32,1.85,FUR-FU-10003829,Jacksonville
3816,CA-2016-152471,2016-07-08,Same Day,ZD-21925,32216,15.98,5.00,OFF-PA-10004965,Jacksonville
7347,CA-2017-168389,2017-12-17,Standard Class,DV-13045,32216,13.58,1.36,OFF-AR-10001958,Jacksonville
2702,CA-2014-145317,2014-03-23,Standard Class,SM-20320,32216,18.94,5.92,OFF-FA-10003112,Jacksonville
2699,CA-2014-145317,2014-03-23,Standard Class,SM-20320,32216,21.38,7.48,OFF-PA-10001804,Jacksonville
9443,CA-2017-165904,2017-04-11,Standard Class,HR-14770,32216,16.26,1.22,OFF-AR-10003156,Jacksonville
4614,US-2017-165953,2017-01-06,Standard Class,EP-13915,32216,23.48,8.22,OFF-PA-10002250,Jacksonville
4802,US-2016-148901,2016-05-19,Standard Class,MK-17905,32216,10.38,-7.61,OFF-BI-10004002,Jacksonville
5490,CA-2017-134495,2017-04-04,Second Class,BF-11020,32216,20.81,1.82,OFF-AP-10002222,Jacksonville
4798,US-2016-148901,2016-05-19,Standard Class,MK-17905,32216,31.10,10.89,OFF-PA-10004983,Jacksonville
2711,US-2015-120572,2015-12-15,Standard Class,GH-14425,32216,12.83,-8.98,OFF-BI-10001098,Jacksonville
4799,US-2016-148901,2016-05-19,Standard Class,MK-17905,32216,30.19,8.30,FUR-FU-10002396,Jacksonville
2701,CA-2014-145317,2014-03-23,Standard Class,SM-20320,32216,30.77,8.08,FUR-FU-10004270,Jacksonville
4803,US-2016-148901,2016-05-19,Standard Class,MK-17905,32216,13.39,-9.82,OFF-BI-10002309,Jacksonville
4972,US-2016-153815,2016-11-09,First Class,KL-16555,32216,36.11,12.64,OFF-PA-10002421,Jacksonville
553,CA-2017-112774,2017-09-12,First Class,RC-19960,32216,34.50,6.04,FUR-FU-10003039,Jacksonville
5488,CA-2017-134495,2017-04-04,Second Class,BF-11020,32216,23.98,-5.69,TEC-PH-10004897,Jacksonville
4973,US-2016-153815,2016-11-09,First Class,KL-16555,32216,35.57,5.78,FUR-FU-10004090,Jacksonville
1283,CA-2017-122154,2017-04-11,First Class,SA-20830,32216,17.43,-13.36,OFF-BI-10002026,Jacksonville
8241,CA-2017-103065,2017-10-20,Same Day,PT-19090,32216,43.94,6.04,FUR-FU-10000175,Jacksonville
4800,US-2016-148901,2016-05-19,Standard Class,MK-17905,32216,43.60,4.36,TEC-PH-10003988,Jacksonville
6599,CA-2014-169257,2014-06-12,Standard Class,SV-20785,32216,62.02,22.48,OFF-PA-10002319,Jacksonville
3465,CA-2017-128699,2017-12-05,Second Class,ND-18370,32216,47.99,7.20,TEC-AC-10001990,Jacksonville
4613,US-2017-165953,2017-01-06,Standard Class,EP-13915,32216,47.62,3.57,OFF-AR-10000588,Jacksonville
5529,CA-2015-137106,2015-04-04,Standard Class,SC-20260,32216,79.96,27.99,TEC-PH-10000011,Jacksonville
865,CA-2016-134474,2016-01-07,Second Class,AJ-10795,32216,59.18,5.18,TEC-PH-10002923,Jacksonville
4974,US-2016-153815,2016-11-09,First Class,KL-16555,32216,88.77,31.07,OFF-PA-10004071,Jacksonville
9515,CA-2014-100293,2014-03-18,Standard Class,NF-18475,32216,91.06,31.87,OFF-PA-10000176,Jacksonville
7348,CA-2017-168389,2017-12-17,Standard Class,DV-13045,32216,64.78,-12.15,FUR-CH-10000225,Jacksonville
7346,CA-2017-168389,2017-12-17,Standard Class,DV-13045,32216,73.57,-16.55,TEC-PH-10003555,Jacksonville
4126,CA-2017-123239,2017-07-31,Second Class,MG-18145,32216,91.03,-2.28,FUR-FU-10001602,Jacksonville
4797,US-2016-148901,2016-05-19,Standard Class,MK-17905,32216,57.58,-44.15,OFF-BI-10001718,Jacksonville
2703,CA-2014-145317,2014-03-23,Standard Class,SM-20320,32216,122.35,15.29,FUR-FU-10001986,Jacksonville
1880,US-2017-166611,2017-04-02,Standard Class,CK-12760,32216,68.74,-48.12,OFF-BI-10001191,Jacksonville
3656,CA-2017-168102,2017-04-30,Standard Class,CP-12340,32216,113.57,-21.29,OFF-ST-10001370,Jacksonville
863,CA-2016-134474,2016-01-07,Second Class,AJ-10795,32216,191.47,40.69,TEC-AC-10001714,Jacksonville
8594,CA-2017-159667,2017-11-13,Standard Class,PM-19135,32216,191.98,38.40,TEC-AC-10002567,Jacksonville
8955,CA-2014-156790,2014-08-10,Second Class,VG-21790,32216,155.46,-7.77,FUR-BO-10000468,Jacksonville
1284,CA-2017-122154,2017-04-11,First Class,SA-20830,32216,251.64,88.07,OFF-PA-10000994,Jacksonville
9444,CA-2017-165904,2017-04-11,Standard Class,HR-14770,32216,219.18,19.18,TEC-PH-10000576,Jacksonville
1468,CA-2015-100769,2015-05-16,Same Day,TH-21550,32216,255.97,32.00,TEC-AC-10002402,Jacksonville
4971,US-2016-153815,2016-11-09,First Class,KL-16555,32216,207.98,-28.60,FUR-CH-10000513,Jacksonville
5491,CA-2017-134495,2017-04-04,Second Class,BF-11020,32216,218.35,-19.11,FUR-CH-10003774,Jacksonville
436,US-2014-150574,2014-12-25,Standard Class,MK-18160,32216,247.80,-18.59,TEC-AC-10002600,Jacksonville
8595,CA-2017-159667,2017-11-13,Standard Class,PM-19135,32216,499.17,31.20,TEC-PH-10004094,Jacksonville
756,CA-2016-140928,2016-09-22,Standard Class,NB-18655,32216,383.44,-167.32,FUR-TA-10001095,Jacksonville
4976,CA-2015-142202,2015-09-23,Second Class,JR-16210,32216,717.12,152.39,TEC-AC-10003198,Jacksonville
1261,CA-2017-117079,2017-10-27,Standard Class,JR-15700,32216,863.88,107.99,TEC-PH-10004586,Jacksonville
3815,CA-2016-152471,2016-07-08,Same Day,ZD-21925,32216,823.96,51.50,TEC-PH-10002824,Jacksonville
2697,CA-2014-145317,2014-03-23,Standard Class,SM-20320,32216,821.30,-16.43,TEC-MA-10003626,Jacksonville
991,CA-2015-153549,2015-03-31,Second Class,SL-20155,32216,1166.92,131.28,FUR-CH-10004086,Jacksonville
7345,CA-2017-168389,2017-12-17,Standard Class,DV-13045,32216,721.88,-420.00,FUR-TA-10004289,Jacksonville
4520,CA-2017-107167,2017-06-14,Standard Class,ND-18460,32216,1347.52,84.22,OFF-ST-10003805,Jacksonville
8236,CA-2017-102204,2017-05-06,Standard Class,CJ-12010,32216,933.26,-458.15,FUR-TA-10001889,Jacksonville
5186,CA-2015-134719,2015-10-15,Standard Class,JD-15790,32216,1801.63,-337.81,OFF-ST-10004459,Jacksonville
8237,CA-2017-102204,2017-05-06,Standard Class,CJ-12010,32216,2803.92,0.00,FUR-CH-10002024,Jacksonville
2698,CA-2014-145317,2014-03-23,Standard Class,SM-20320,32216,22638.48,-1811.08,TEC-MA-10002412,Jacksonville
5441,US-2017-153633,2017-11-18,Second Class,TC-21295,33458,2.06,0.15,OFF-AR-10002335,Jupiter
8365,CA-2017-137631,2017-05-02,Standard Class,JL-15235,34741,751.98,84.60,TEC-PH-10002624,Kissimmee
6165,CA-2014-103989,2014-03-21,First Class,MC-17605,33801,4.99,1.37,FUR-FU-10003981,Lakeland
3124,CA-2015-121720,2015-06-12,First Class,JE-15610,33801,3.77,-3.14,OFF-BI-10001308,Lakeland
6162,CA-2014-103989,2014-03-21,First Class,MC-17605,33801,11.81,3.99,OFF-LA-10000443,Lakeland
4253,CA-2015-155068,2015-10-23,Same Day,RA-19285,33801,10.69,2.27,OFF-AR-10002656,Lakeland
4254,CA-2015-155068,2015-10-23,Same Day,RA-19285,33801,11.82,1.03,TEC-PH-10004924,Lakeland
